Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
MEMORIAL HEALTH SYSTEM (060022),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,94706292.0,29421500.0,0.157174,1.0,741161336.0,,101633060.0,106038530.0,,4715541772.0,353.0,121232.0,57644740.0,240803148.0,128845.0,24427.0,83700631.0,2021-06-30,CO,31290.0,57870474.0,58.0,15842007.0,-336518.0,2020-07-01 00:00:00,8.44,,242672893.0,648918660.0,1126575654.0,2938.26,287.0,2020
MEMORIAL HEALTH UNIV MED CENTER (110036),General Short Term (Acute Care Hospitals),Governmental-County,103657554.0,52503575.0,0.147505,1.0,458523660.0,,115424861.0,199065896.0,,3108530036.0,566.0,170446.0,21122697.0,161944978.0,207156.0,28831.0,38030681.0,2020-12-31,GA,32669.0,20845437.0,54.0,46527271.0,-528489.0,2020-01-01 00:00:00,142.57,1091986.0,160875970.0,658449070.0,586619979.0,2323.02,410.0,2020
MEMORIAL HEALTHCARE (230121),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9250100.0,2488819.0,0.250366,1.0,167848538.0,,10145739.0,10235541.0,,670412109.0,113.0,15351.0,14472908.0,91346054.0,41358.0,3614.0,7188004.0,2020-12-31,MI,4158.0,13970423.0,7.0,613686.0,117059.0,2020-01-01 00:00:00,,,60710548.0,109817144.0,104283168.0,1108.47,106.0,2020
MEMORIAL HERMANN  HOSPITAL SYS (450184),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,202165529.0,208136247.0,0.202183,1.0,1610616186.0,,225794506.0,228561103.0,,7966140132.0,1341.0,366364.0,51330432.0,582845233.0,489465.0,75463.0,196448605.0,2021-06-30,TX,66161.0,52138040.0,177.0,167635740.0,-566501.0,2020-07-01 00:00:00,56.97,,601145327.0,10542869636.0,924656724.0,6542.46,1071.0,2020
MEMORIAL HERMANN FIRST COLONY (450860),General Short Term (Acute Care Hospitals),Proprietary-Partnership,523973.0,196886.0,0.259464,1.0,31101978.0,,599406.0,87454.0,,119870268.0,6.0,667.0,1856142.0,6486201.0,2196.0,249.0,754223.0,2020-12-31,TX,89.0,1865815.0,,526.0,,2020-01-01 00:00:00,,,6749475.0,17608318.0,1152801.0,90.04,6.0,2020
MEMORIAL HERMANN KATY (450847),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,29907479.0,27451291.0,0.195429,1.0,245316861.0,,32670041.0,14847349.0,,1255276480.0,208.0,49265.0,7752986.0,88779262.0,75920.0,13468.0,44309741.0,2020-12-31,TX,10439.0,7807677.0,32.0,18658325.0,-115395.0,2020-01-01 00:00:00,,,96966513.0,-182141629.0,88701717.0,1036.25,152.0,2020
MEMORIAL HERMANN KINGWOOD (670005),General Short Term (Acute Care Hospitals),Proprietary-Partnership,1114768.0,81631.0,0.178322,1.0,21344151.0,,1276268.0,320777.0,,119694628.0,10.0,494.0,2948771.0,5504842.0,3660.0,267.0,446467.0,2020-12-31,TX,176.0,2967723.0,,,,2020-01-01 00:00:00,,,5676310.0,12542792.0,3701698.0,77.66,10.0,2020
MEMORIAL HERMANN MEMORIAL CITY MEDIC (450610),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,56260898.0,50413530.0,0.247565,1.0,538364447.0,,63865787.0,46113926.0,,2174639378.0,444.0,97350.0,20530373.0,150133320.0,162420.0,22920.0,41632856.0,2021-06-30,TX,18345.0,20549901.0,60.0,40006709.0,56422.0,2020-07-01 00:00:00,,,178613224.0,488744730.0,202678523.0,1824.0,360.0,2020
MEMORIAL HERMANN NORTHEAST (450684),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,32677506.0,42246286.0,0.182646,1.0,252316395.0,,36929599.0,31045949.0,,1381453825.0,242.0,62421.0,8384973.0,93054020.0,88572.0,14273.0,54517103.0,2020-12-31,TX,11593.0,8448981.0,24.0,32087805.0,-55144.0,2020-01-01 00:00:00,,,101851722.0,36534932.0,175614378.0,1182.02,208.0,2020
MEMORIAL HERMANN REHAB HOSP KATY (673038),Rehabilitation,Proprietary-Partnership,,,,1.0,27845272.0,,,,,90659154.0,35.0,9025.0,797941.0,11482292.0,12810.0,636.0,,2020-09-30,TX,4143.0,808982.0,,,,2019-10-01 00:00:00,,,,28129326.0,,138.18,35.0,2020
MEMORIAL HERMANN SUGAR LAND HOSPITAL (450848),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,20896216.0,17008392.0,0.182292,1.0,187447242.0,,22296965.0,16726019.0,,1028279696.0,205.0,37655.0,6451857.0,70073914.0,74825.0,12239.0,30401880.0,2020-09-30,TX,6996.0,6533051.0,26.0,11341129.0,47593.0,2019-10-01 00:00:00,,,76155040.0,-94970786.0,108469832.0,738.34,179.0,2020
MEMORIAL HERMANN TEXAS MEDICAL CNTR (450068),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,203829223.0,156969460.0,0.190855,1.0,1642176298.0,,219407465.0,388413828.0,,8604298725.0,1067.0,292145.0,35491247.0,572960813.0,379758.0,46596.0,137746034.0,2021-06-30,TX,39971.0,34941037.0,40.0,130278326.0,-445672.0,2020-07-01 00:00:00,612.83,1595851.0,552990826.0,200188513.0,1632002618.0,6509.28,687.0,2020
MEMORIAL HERMANN TIRR (453025),Rehabilitation,Voluntary Nonprofit-Other,,2844024.0,0.342447,1.0,122077718.0,,,3819819.0,,356486466.0,134.0,34924.0,1888770.0,63670219.0,49044.0,1440.0,2724354.0,2020-12-31,TX,5797.0,1957147.0,,1909771.0,,2020-01-01 00:00:00,12.47,,,-21744186.0,14420235.0,870.94,134.0,2020
MEMORIAL HOSP & HEALTH CARE CTR (150115),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,16933946.0,5108858.0,0.246406,2.0,135487104.0,,20230446.0,10649705.0,,549853163.0,96.0,14123.0,24242279.0,95982355.0,35040.0,3952.0,11115073.0,2021-06-30,IN,5548.0,24124447.0,26.0,2325612.0,39269.0,2020-07-01 00:00:00,9.86,154058.0,45557379.0,146994313.0,88230525.0,968.27,70.0,2020
MEMORIAL HOSP OF BURLINGTON CTY (310057),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,40767403.0,4761908.0,0.149076,1.0,277960563.0,,45928879.0,34132367.0,,1864561832.0,317.0,67758.0,8018974.0,108777959.0,116022.0,15011.0,1513477.0,2020-12-31,NJ,22041.0,8191403.0,38.0,4400409.0,-271229.0,2020-01-01 00:00:00,10.89,451434.0,95494477.0,74208108.0,300587966.0,1295.43,279.0,2020
MEMORIAL HOSPITAL (110132),General Short Term (Acute Care Hospitals),Governmental-County,2710599.0,4361920.0,0.356542,2.0,37592483.0,,3212213.0,4217045.0,,105436428.0,80.0,5461.0,1502068.0,21009699.0,29200.0,1832.0,7604745.0,2021-03-31,GA,1582.0,1466756.0,10.0,1651881.0,6719.0,2020-04-01 00:00:00,,,15003837.0,32784273.0,18426902.0,319.05,70.0,2020
MEMORIAL HOSPITAL (131307),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,607891.0,0.543289,2.0,18289201.0,,,2276205.0,,33663858.0,19.0,1225.0,2329193.0,7827022.0,6935.0,245.0,982748.0,2021-06-30,ID,535.0,2288612.0,,93661.0,,2020-07-01 00:00:00,,,,11123686.0,7062395.0,98.6,19.0,2020
MEMORIAL HOSPITAL (140185),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,36768354.0,8519182.0,0.22696,1.0,214086396.0,,40161459.0,20294483.0,,943279333.0,212.0,45812.0,10792827.0,83474563.0,77592.0,9254.0,11140506.0,2020-12-31,IL,17955.0,10515197.0,20.0,5814708.0,162100.0,2020-01-01 00:00:00,,,81139827.0,68531007.0,148796037.0,1297.08,192.0,2020
MEMORIAL HOSPITAL (141338),General Short Term (Critical Access Hospitals),Governmental-City-County,,472787.0,0.529442,2.0,26294116.0,,,1961196.0,,49663817.0,25.0,1888.0,3885592.0,12516781.0,9125.0,276.0,843727.0,2021-06-30,IL,1091.0,3807675.0,,64904.0,,2020-07-01 00:00:00,,,,7294687.0,5005141.0,179.33,25.0,2020
MEMORIAL HOSPITAL (301307),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,3478328.0,0.591738,2.0,66168271.0,,,196261.0,,111820191.0,25.0,3652.0,8358973.0,29813745.0,9150.0,1083.0,4864613.0,2020-09-30,NH,1502.0,9068246.0,4.0,679012.0,,2019-10-01 00:00:00,,,,54145535.0,834971.0,295.93,21.0,2020
MEMORIAL HOSPITAL (360156),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3386758.0,1906647.0,0.258658,2.0,56266261.0,,3873640.0,6801303.0,,217531713.0,31.0,3405.0,6754380.0,16627256.0,11346.0,1127.0,4401646.0,2020-12-31,OH,1266.0,6621926.0,,741672.0,7642.0,2020-01-01 00:00:00,,11157.0,16953519.0,43812208.0,38707444.0,273.2,31.0,2020
MEMORIAL HOSPITAL (390101),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,16316826.0,2546488.0,0.210957,1.0,107393115.0,,17532331.0,11114181.0,,509076725.0,79.0,25091.0,5974854.0,46884173.0,28241.0,4928.0,5998761.0,2021-06-30,PA,7071.0,6020190.0,10.0,1218284.0,-74431.0,2020-07-01 00:00:00,1.58,,46881696.0,17442978.0,76974004.0,702.35,65.0,2020
MEMORIAL HOSPITAL (451314),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,3108137.0,1.030966,2.0,12712151.0,,,118193.0,,12330331.0,19.0,581.0,540597.0,4913313.0,6954.0,92.0,803495.0,2020-09-30,TX,385.0,845517.0,,2279842.0,,2019-10-01 00:00:00,,,,9185098.0,118193.0,69.0,19.0,2020
MEMORIAL HOSPITAL - ABILENE (171381),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1608817.0,0.615136,2.0,33151776.0,,,841405.0,,53893421.0,19.0,3476.0,3783757.0,17201225.0,6954.0,357.0,1978875.0,2020-12-31,KS,2846.0,3940576.0,,451664.0,,2020-01-01 00:00:00,,,,38605483.0,2963771.0,149.06,19.0,2020
MEMORIAL HOSPITAL - LOS BANOS (050528),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,15211575.0,3782505.0,0.252064,2.0,64663134.0,,13168430.0,15748768.0,,256535075.0,28.0,5390.0,2874657.0,27363389.0,10248.0,1628.0,3393614.0,2020-12-31,CA,1591.0,2795880.0,4.0,2861876.0,6972.0,2020-01-01 00:00:00,,118622.0,25634266.0,16063840.0,114947960.0,247.87,24.0,2020
MEMORIAL HOSPITAL ASSOCIATION (141305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1512403.0,0.512093,2.0,28562342.0,,,4693997.0,,55775696.0,18.0,2615.0,3157203.0,13515127.0,6588.0,440.0,1637672.0,2020-12-31,IL,1706.0,3280679.0,,733937.0,,2020-01-01 00:00:00,,,,31468371.0,11652930.0,149.24,18.0,2020
MEMORIAL HOSPITAL AT GULFPORT (250019),General Short Term (Acute Care Hospitals),Governmental-City-County,64813820.0,26267440.0,0.111022,1.0,438234045.0,,73526094.0,64926450.0,,3947263528.0,309.0,69887.0,52270296.0,283118119.0,113094.0,15662.0,153429731.0,2020-09-30,MS,28067.0,52920997.0,61.0,8206980.0,-384457.0,2019-10-01 00:00:00,,729185.0,178104475.0,167907641.0,326505427.0,3589.76,248.0,2020
MEMORIAL HOSPITAL EAST (140307),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7513333.0,2933051.0,0.205803,1.0,89183160.0,,9366203.0,9499852.0,,433341918.0,94.0,16748.0,5843842.0,33916415.0,34404.0,5688.0,5638009.0,2020-12-31,IL,4262.0,5884513.0,6.0,1724872.0,75516.0,2020-01-01 00:00:00,,93985.0,34512914.0,20638729.0,69890648.0,540.73,88.0,2020
MEMORIAL HOSPITAL FOR CANCER AND ALL (330154),Cancer (Acute Care Hospitals),Voluntary Nonprofit-Other,,,,1.0,3736925416.0,,,,,8955837339.0,514.0,160908.0,607143644.0,1848914682.0,188124.0,22803.0,,2020-12-31,NY,59873.0,756663126.0,25.0,,,2020-01-01 00:00:00,361.82,,,2470069806.0,,16971.86,489.0,2020
MEMORIAL HOSPITAL LOGANSPORT (150072),General Short Term (Acute Care Hospitals),Governmental-County,5905924.0,2979903.0,0.337697,2.0,67619824.0,,5574171.0,7095372.0,,200238360.0,37.0,5702.0,7909801.0,39216701.0,13542.0,1501.0,6607124.0,2020-12-31,IN,1536.0,7815654.0,5.0,746714.0,-426.0,2020-01-01 00:00:00,,42602.0,24497061.0,52761673.0,34655257.0,533.15,32.0,2020
MEMORIAL HOSPITAL MIRAMAR (100285),General Short Term (Acute Care Hospitals),Governmental-Hospital District,9997652.0,12914852.0,0.148735,1.0,184789309.0,,11539874.0,4958716.0,,1242403510.0,178.0,44126.0,2052962.0,77301983.0,64970.0,8473.0,253650.0,2021-04-30,FL,3594.0,1936243.0,18.0,12829190.0,46962.0,2020-05-01 00:00:00,,,77393390.0,-318008198.0,25734673.0,910.8,144.0,2020
MEMORIAL HOSPITAL MODESTO (050557),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,83528130.0,14393717.0,0.227654,1.0,554476995.0,,90280795.0,88187002.0,,2435617289.0,403.0,90265.0,36787132.0,225881867.0,147498.0,17811.0,13607255.0,2020-12-31,CA,30895.0,35771455.0,35.0,10997372.0,61556.0,2020-01-01 00:00:00,,,220990671.0,245838642.0,600388766.0,1924.29,356.0,2020
MEMORIAL HOSPITAL OF BOSCOBEL (521344),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,644502.0,0.592575,2.0,22115531.0,,,1794942.0,,37321057.0,25.0,912.0,3640229.0,7323118.0,9150.0,150.0,772404.0,2020-12-31,WI,686.0,3725926.0,,264623.0,,2020-01-01 00:00:00,,,,12273921.0,5204575.0,102.1,25.0,2020
MEMORIAL HOSPITAL OF BURLINGTON (520059),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7764443.0,1892815.0,0.236826,1.0,79188571.0,,8538543.0,1880619.0,,334374370.0,37.0,7801.0,8867357.0,26504105.0,13542.0,1965.0,3843620.0,2020-12-31,WI,3274.0,8754485.0,10.0,938517.0,25946.0,2020-01-01 00:00:00,,,26436018.0,15748296.0,31843617.0,332.02,27.0,2020
MEMORIAL HOSPITAL OF CARBON COUNTY (531316),General Short Term (Critical Access Hospitals),Governmental-County,,2325835.0,0.646337,2.0,27818249.0,,,2624088.0,,43039833.0,25.0,1952.0,4077498.0,14288667.0,9125.0,468.0,2603449.0,2021-06-30,WY,983.0,3809728.0,6.0,643130.0,,2020-07-01 00:00:00,,,,9321907.0,4295106.0,210.13,19.0,2020
MEMORIAL HOSPITAL OF CARBONDALE (140164),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,37053674.0,7847844.0,0.23507,1.0,256824565.0,,40536663.0,33594527.0,,1092546186.0,175.0,36263.0,34251361.0,71569803.0,63875.0,9235.0,12644323.0,2021-03-31,IL,13833.0,33295972.0,21.0,4538312.0,-79925.0,2020-04-01 00:00:00,17.39,,69865382.0,221347482.0,233190587.0,1006.72,141.0,2020
MEMORIAL HOSPITAL OF CONVERSE COUNTY (531302),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,5836417.0,0.465489,2.0,55407148.0,,,4110137.0,,119030071.0,25.0,3217.0,10580516.0,43012268.0,9125.0,744.0,9424555.0,2021-06-30,WY,1536.0,8967725.0,,1510384.0,,2020-07-01 00:00:00,,,,18199083.0,15574541.0,419.03,25.0,2020
MEMORIAL HOSPITAL OF GARDENA (050468),General Short Term (Acute Care Hospitals),Proprietary-Corporation,19049138.0,4047261.0,0.194015,1.0,139003297.0,,20073129.0,69775602.0,,716455854.0,106.0,25796.0,1514399.0,54519062.0,38796.0,5571.0,14763585.0,2020-12-31,CA,6595.0,1386893.0,13.0,1027426.0,48326.0,2020-01-01 00:00:00,,,47828326.0,34207101.0,451573902.0,569.21,93.0,2020
MEMORIAL HOSPITAL OF JACKSONVILLE (100179),General Short Term (Acute Care Hospitals),Proprietary-Corporation,61383083.0,33584606.0,0.075147,2.0,324579298.0,,69560190.0,27898359.0,,4319255744.0,396.0,97749.0,11585843.0,96781719.0,151158.0,19120.0,35403604.0,2020-12-31,FL,25999.0,11420238.0,64.0,30370252.0,-296777.0,2020-01-01 00:00:00,7.61,525029.0,96649216.0,-899880763.0,656782169.0,1271.92,332.0,2020
MEMORIAL HOSPITAL OF LAFAYETTE CTY (521312),General Short Term (Critical Access Hospitals),Governmental-County,,211141.0,0.650593,2.0,21291747.0,,,754797.0,,32726681.0,25.0,1005.0,2146121.0,8113414.0,9150.0,198.0,335468.0,2020-12-31,WI,711.0,3051009.0,,35023.0,,2020-01-01 00:00:00,,,,13572946.0,2682914.0,105.11,25.0,2020
MEMORIAL HOSPITAL OF SOUTH BEND  INC (150058),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,52664659.0,14393451.0,0.249684,1.0,415582831.0,,58101942.0,96829437.0,,1664436901.0,414.0,99352.0,23128800.0,150569414.0,151524.0,18455.0,33447494.0,2020-12-31,IN,22116.0,22660824.0,66.0,5903435.0,-181299.0,2020-01-01 00:00:00,27.24,,146002547.0,264037000.0,358048942.0,2286.62,348.0,2020
MEMORIAL HOSPITAL OF TAMPA (100206),General Short Term (Acute Care Hospitals),Proprietary-Corporation,13671632.0,11830208.0,0.08974,1.0,117035066.0,,17223679.0,6151692.0,,1304151777.0,312.0,25709.0,4614300.0,39188703.0,61122.0,5506.0,12216508.0,2020-10-31,FL,7158.0,4539758.0,12.0,10417588.0,9349.0,2019-11-01 00:00:00,,,36254084.0,56478665.0,134615870.0,493.88,300.0,2020
MEMORIAL HOSPITAL OF TEXAS COUNTY (371340),General Short Term (Critical Access Hospitals),Governmental-County,,992881.0,0.44318,2.0,10504913.0,,,266952.0,,23703506.0,25.0,1062.0,1271147.0,5218725.0,9125.0,221.0,1946284.0,2021-06-30,OK,612.0,1368070.0,,132060.0,,2020-07-01 00:00:00,,,,8556230.0,2139617.0,97.78,25.0,2020
MEMORIAL HOSPITAL OF UNION COUNTY (360092),General Short Term (Acute Care Hospitals),Governmental-County,5838199.0,3290147.0,0.326057,1.0,91353216.0,,5318667.0,6223341.0,,280175755.0,49.0,6755.0,5735085.0,45691674.0,17934.0,1988.0,6800425.0,2020-12-31,OH,1669.0,5623055.0,12.0,1066407.0,53147.0,2020-01-01 00:00:00,,,43165302.0,193147748.0,35234039.0,607.92,37.0,2020
MEMORIAL HOSPITAL PEMBROKE (100230),General Short Term (Acute Care Hospitals),Governmental-Hospital District,16322742.0,19598056.0,0.159273,1.0,166111770.0,,18081904.0,5606543.0,,1042935941.0,181.0,39443.0,3110558.0,70544465.0,66065.0,6265.0,447664.0,2021-04-30,FL,7680.0,2987763.0,24.0,19441374.0,4820.0,2020-05-01 00:00:00,0.38,,70038426.0,34506744.0,34949447.0,847.5,157.0,2020
MEMORIAL HOSPITAL WEST (100281),General Short Term (Acute Care Hospitals),Governmental-Hospital District,45087765.0,31206162.0,0.136418,1.0,511805962.0,,55182970.0,13698954.0,,3751752606.0,486.0,117687.0,17455241.0,218854298.0,177390.0,18386.0,1073340.0,2021-04-30,FL,17991.0,18392249.0,32.0,30830493.0,157025.0,2020-05-01 00:00:00,66.23,528342.0,205207517.0,-1136457870.0,86165304.0,2522.3,434.0,2020
MEMORIAL HOSPITAL-SEMINOLE (451358),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,6618842.0,0.909943,2.0,40786289.0,,,5675242.0,,44822905.0,25.0,2787.0,1342077.0,15095741.0,9150.0,402.0,5686634.0,2020-09-30,TX,819.0,1561797.0,,1444329.0,,2019-10-01 00:00:00,,,,57922058.0,7764430.0,192.74,25.0,2020
MEMORIAL MEDICAL CENTER  INC. (521359),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2360233.0,0.472856,2.0,78446740.0,,,13812258.0,,165899852.0,25.0,4053.0,11361494.0,36961800.0,9150.0,1520.0,3724740.0,2020-09-30,WI,1735.0,11233067.0,,794498.0,,2019-10-01 00:00:00,,,,60228520.0,37196548.0,396.77,25.0,2020
MEMORIAL MEDICAL CENTER (140148),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,106531005.0,7668944.0,0.205067,1.0,505170050.0,,117045153.0,76411402.0,,2463433695.0,392.0,101862.0,39120078.0,223248862.0,143564.0,19657.0,12369137.0,2020-09-30,IL,41929.0,38604994.0,38.0,4586175.0,-609209.0,2019-10-01 00:00:00,210.5,1097874.0,189058857.0,419553914.0,398993426.0,2999.99,344.0,2020
MEMORIAL MEDICAL CENTER (320018),General Short Term (Acute Care Hospitals),Proprietary-Corporation,23159234.0,3121843.0,0.157718,1.0,192848153.0,,25428809.0,58744397.0,,1222739360.0,199.0,39946.0,17763454.0,87101732.0,72834.0,9053.0,11306004.0,2020-09-30,NM,9519.0,18406708.0,28.0,1230703.0,-105588.0,2019-10-01 00:00:00,16.61,,68119533.0,-518559103.0,352206046.0,1191.57,171.0,2020
MEMORIAL MEDICAL CENTER (390110),General Short Term (Acute Care Hospitals),Proprietary-Corporation,45757213.0,4640516.0,0.22588,1.0,269293574.0,,45730046.0,35946353.0,,1192198271.0,344.0,73483.0,11347221.0,190454072.0,125688.0,13954.0,9708928.0,2021-06-30,PA,13983.0,13226074.0,30.0,2260536.0,-70690.0,2020-07-01 00:00:00,83.76,,108719406.0,104593300.0,182119025.0,2493.15,303.0,2020
MEMORIAL MEDICAL CENTER (451356),General Short Term (Critical Access Hospitals),Governmental-City-County,,5207876.0,0.429614,2.0,28849528.0,,,1624944.0,,67152235.0,25.0,3526.0,1730461.0,11466092.0,9150.0,688.0,2502243.0,2020-12-31,TX,1686.0,1739620.0,6.0,4158924.0,,2020-01-01 00:00:00,,,,31761048.0,6198447.0,195.5,19.0,2020
MEMORIAL REGIONAL HOSPITAL (100038),General Short Term (Acute Care Hospitals),Governmental-Hospital District,84524155.0,86704176.0,0.155164,2.0,1003208178.0,,97506883.0,44680427.0,,6465482545.0,772.0,202630.0,24217284.0,1142377788.0,281780.0,28011.0,2455198.0,2021-04-30,FL,29919.0,23854226.0,103.0,85844857.0,-121326.0,2020-05-01 00:00:00,52.27,903972.0,441000607.0,2753334836.0,282520622.0,7730.1,585.0,2020
MEMORIAL REGIONAL MEDICAL CENTER (490069),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,70472389.0,8401651.0,0.195232,2.0,307097385.0,,76655382.0,38507125.0,,1572989416.0,234.0,69581.0,25955310.0,88479307.0,85410.0,12310.0,16605982.0,2021-08-31,VA,27380.0,26012298.0,24.0,5088021.0,-272208.0,2020-09-01 00:00:00,,621531.0,79322354.0,211956859.0,200782497.0,1221.47,201.0,2020
MEMORIAL SATILLA HEALTH (110003),General Short Term (Acute Care Hospitals),Proprietary-Corporation,18580243.0,9394539.0,0.131729,2.0,91286404.0,,19873219.0,114322925.0,,692984819.0,113.0,26604.0,6463238.0,28065083.0,41358.0,6199.0,9542296.0,2020-12-31,GA,9230.0,6060131.0,10.0,7888821.0,-60587.0,2020-01-01 00:00:00,3.79,,28632951.0,62905021.0,114281955.0,430.05,85.0,2020
MEMORIALCARE LONG BEACH MED CTR (050485),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,81034790.0,8386670.0,0.146305,1.0,553427548.0,,85701192.0,143970781.0,,3782685389.0,369.0,93648.0,25584215.0,244390557.0,150015.0,17256.0,8323407.0,2021-06-30,CA,21866.0,25314159.0,60.0,6787858.0,-214521.0,2020-07-01 00:00:00,70.68,832116.0,234031451.0,217510245.0,1149008627.0,2462.05,309.0,2020
MEMORIALCARE MCWHLB (053309),Childrens,Voluntary Nonprofit-Other,,,,1.0,329226225.0,,,,,1241720279.0,357.0,60086.0,64302.0,173453440.0,130305.0,11948.0,,2021-06-30,CA,123.0,67026.0,30.0,,,2020-07-01 00:00:00,50.13,,,482337564.0,,1716.64,232.0,2020
MEMORIALCARE ORANGE COAST MED CTR (050678),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,40782713.0,3979909.0,0.167562,1.0,292988166.0,,43204094.0,21830552.0,,1748534190.0,222.0,49416.0,10038167.0,112453819.0,81030.0,11201.0,4005545.0,2021-06-30,CA,12391.0,9786494.0,21.0,3089470.0,30889.0,2020-07-01 00:00:00,,,107950882.0,115314880.0,217003500.0,1193.14,189.0,2020
MEMORIALCARE SADDLEBACK MED CTR (050603),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,36485090.0,3617854.0,0.173601,1.0,321248917.0,,40377515.0,12672111.0,,1850497993.0,248.0,43626.0,16018846.0,121245859.0,90520.0,10884.0,3906537.0,2021-06-30,CA,10335.0,15909915.0,22.0,2858948.0,-251129.0,2020-07-01 00:00:00,,,114542472.0,126131721.0,130103812.0,1261.02,207.0,2020
MEMPHIS MENTAL HLTH INSTITUTE (444001),Psychiatric,Governmental-State,,,,1.0,17583221.0,,,,,88567.0,55.0,11769.0,7638.0,13291471.0,20075.0,1120.0,,2021-06-30,TN,210.0,17912.0,,,,2020-07-01 00:00:00,,,13291471.0,,,186.0,55.0,2020
MENA MEDICAL CENTER (040015),General Short Term (Acute Care Hospitals),Governmental-City,2377245.0,658872.0,0.364366,2.0,24492218.0,,2292723.0,4063479.0,,67218670.0,41.0,4155.0,2054462.0,14707101.0,15006.0,957.0,1587029.0,2020-12-31,AR,1048.0,2068558.0,6.0,83060.0,-1968.0,2020-01-01 00:00:00,,,10764746.0,22858302.0,8135143.0,211.23,35.0,2020
MENDOTA COMMUNITY HOSPITAL (141310),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,1278764.0,0.369376,2.0,25719568.0,,,1591043.0,,69629689.0,25.0,2181.0,3070804.0,11412042.0,9150.0,314.0,1540469.0,2020-09-30,IL,1618.0,2696167.0,4.0,717779.0,,2019-10-01 00:00:00,,,,25357726.0,9478200.0,140.97,21.0,2020
MENDOTA MENTAL HEALTH INSTITUTE (524008),Psychiatric,Governmental-State,,,,1.0,92541392.0,,,,,114672132.0,379.0,97064.0,,55978201.0,138335.0,571.0,,2021-06-30,WI,1886.0,,,,,2020-07-01 00:00:00,,,,25554381.0,,854.97,379.0,2020
MENIFEE VALLEY MEDICAL CENTER (050684),General Short Term (Acute Care Hospitals),Proprietary-Corporation,4978637.0,1814081.0,0.196153,1.0,49974805.0,,5383748.0,19130536.0,,254775095.0,84.0,16492.0,908931.0,21292261.0,30744.0,3618.0,8426351.0,2020-12-31,CA,1727.0,845933.0,10.0,129201.0,3595.0,2020-01-01 00:00:00,,,23185128.0,63963946.0,98543695.0,259.26,74.0,2020
MENTAL HEALTH INSTITUTE (164002),Psychiatric,Governmental-State,,,,2.0,16564484.0,,,,,9906481.0,36.0,9171.0,,13558157.0,13140.0,181.0,,2021-06-30,IA,993.0,,,,,2020-07-01 00:00:00,,,,,,145.33,36.0,2020
