Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
OWATONNA HOSPITAL (240069),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5860918.0,972831.0,0.36271,2.0,41622269.0,,6123084.0,1683347.0,,114753425.0,30.0,6838.0,3087103.0,17236161.0,10950.0,2116.0,2288473.0,2015-12-31,MN,2405.0,3151295.0,,143004.0,27716.0,2015-01-01 00:00:00,,,15484675.0,-66325659.0,6335988.0,219.42,30.0,2015
OWENSBORO HEALTH REGIONAL HOSPITAL (180038),General Short Term (Acute Care Hospitals),Proprietary-Corporation,82494575.0,15100517.0,0.344812,2.0,427581273.0,,85949386.0,65638084.0,,1240040459.0,434.0,79688.0,35742246.0,157152956.0,158844.0,16770.0,18071046.0,2016-05-31,KY,33321.0,36079989.0,32.0,8857449.0,48399.0,2015-06-01 00:00:00,0.41,,149954141.0,737129000.0,231763853.0,2398.28,386.0,2015
OZARK HEALTH  INC (041313),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1167049.0,0.536653,2.0,25907866.0,,,1543410.0,,48276724.0,25.0,2515.0,2489071.0,12100359.0,9150.0,469.0,1578968.0,2016-06-30,AR,1500.0,2272202.0,,368751.0,,2015-07-01 00:00:00,,,,6355193.0,3828187.0,185.2,25.0,2015
OZARKS COMMUNITY HOSPITAL - SPRINGFI (260207),General Short Term (Acute Care Hospitals),Proprietary-Corporation,337352.0,1667842.0,0.205605,1.0,22422801.0,,367271.0,11481097.0,,109057704.0,5.0,142.0,4051923.0,9409874.0,1825.0,58.0,5648910.0,2015-12-31,MO,84.0,3982140.0,,458627.0,713.0,2015-01-01 00:00:00,,2159.0,9450228.0,10095355.0,42058809.0,259.17,5.0,2015
OZARKS COMMUNITY HOSPITAL OF GRAVETT (041331),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,3285289.0,0.655304,2.0,35705812.0,,,2386062.0,,54487425.0,25.0,7121.0,2478895.0,11029581.0,9125.0,399.0,3731151.0,2015-12-31,AR,3880.0,2424787.0,,931429.0,,2015-01-01 00:00:00,,,,5237248.0,4467201.0,237.68,25.0,2015
OZARKS MEDICAL CENTER (260078),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,18307801.0,8360038.0,0.277839,2.0,90264365.0,,19531420.0,11771601.0,,324880325.0,103.0,21646.0,15803697.0,63515120.0,37595.0,5687.0,27112121.0,2015-12-31,MO,9744.0,15858464.0,12.0,738566.0,42833.0,2015-01-01 00:00:00,,,35694504.0,52735705.0,54288735.0,913.1,91.0,2015
P&S SURGICAL HOSPITAL (190246),General Short Term (Acute Care Hospitals),Proprietary-Other,1455541.0,149904.0,0.279387,1.0,29519355.0,,1372274.0,503143.0,,105657732.0,22.0,828.0,8162270.0,8346157.0,8030.0,330.0,394042.0,2015-12-31,LA,335.0,8296518.0,,14731.0,12458.0,2015-01-01 00:00:00,,,7610142.0,3394371.0,4755932.0,144.87,22.0,2015
PACIFIC ALLIANCE MEDICAL CENTER (050018),General Short Term (Acute Care Hospitals),Proprietary-Partnership,16569174.0,1934981.0,0.250038,1.0,86917264.0,,17631683.0,28625625.0,,347616409.0,135.0,33781.0,1485242.0,55170706.0,49135.0,9013.0,5449662.0,2015-12-31,CA,5878.0,1366041.0,9.0,545346.0,-28087.0,2015-01-01 00:00:00,,,53376870.0,67735787.0,222947709.0,604.09,126.0,2015
PACIFIC GROVE HOSPITAL (054130),Psychiatric,Proprietary-Corporation,,,,1.0,6509527.0,,,,,10987015.0,68.0,7881.0,139670.0,3558588.0,24820.0,1321.0,,2015-12-31,CA,1764.0,133519.0,,,,2015-01-01 00:00:00,,,,1106190.0,,66.31,68.0,2015
PACIFICA HOSPITAL OF THE VALLEY (050378),General Short Term (Acute Care Hospitals),Proprietary-Corporation,7712413.0,4632396.0,0.40788,1.0,75373214.0,,9981933.0,32151179.0,,184792500.0,133.0,23288.0,349565.0,36898787.0,48545.0,4523.0,9061547.0,2015-12-31,CA,3144.0,330898.0,,944228.0,-17881.0,2015-01-01 00:00:00,,99508.0,28484919.0,83028629.0,132824511.0,413.66,126.0,2015
PAGE HOSPITAL (031304),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,718253.0,0.38347,2.0,14597642.0,,,4130493.0,,38067230.0,25.0,1158.0,1271055.0,5779989.0,9125.0,457.0,1496234.0,2015-12-31,AZ,175.0,1142809.0,,166995.0,,2015-01-01 00:00:00,,,5779989.0,1343021.0,16342810.0,86.97,25.0,2015
PAGE MEMORIAL HOSPITAL (491307),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,3598624.0,0.494619,2.0,25259184.0,,,1495380.0,,51067916.0,25.0,4465.0,2620784.0,13169158.0,9125.0,532.0,3324733.0,2015-12-31,VA,3529.0,2282131.0,,2028166.0,,2015-01-01 00:00:00,,,,35483951.0,6735947.0,182.1,25.0,2015
PAGOSA SPRINGS MEDICAL CENTER (061328),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1140016.0,0.559193,2.0,22356069.0,,,2392875.0,,39979154.0,11.0,1285.0,3400322.0,13594936.0,4015.0,523.0,1854382.0,2015-12-31,CO,749.0,3173675.0,,111718.0,,2015-01-01 00:00:00,,,8388283.0,20008292.0,8649087.0,180.16,11.0,2015
PALACIOS COMMUNITY MEDICAL CENTER (451332),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,657619.0,0.645448,2.0,5501597.0,,,637503.0,,8523682.0,17.0,915.0,701105.0,3075447.0,6205.0,162.0,954966.0,2015-12-31,TX,617.0,717774.0,,59026.0,,2015-01-01 00:00:00,,,,1064145.0,1002123.0,36.0,17.0,2015
PALESTINE REGIONAL MEDICAL CENTER (450747),General Short Term (Acute Care Hospitals),Proprietary-Corporation,10771849.0,4261504.0,0.154285,2.0,55308181.0,,11879450.0,6520963.0,,358481747.0,116.0,14656.0,5625734.0,28133758.0,42340.0,4345.0,25069472.0,2015-12-31,TX,5639.0,5742544.0,10.0,273313.0,-6591.0,2015-01-01 00:00:00,,,21166606.0,-46820583.0,48220335.0,500.79,106.0,2015
PALI MOMI MEDICAL CENTER (120026),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,26083766.0,2087165.0,0.296393,1.0,185704053.0,,28682080.0,28368260.0,,626547526.0,128.0,34246.0,10857782.0,74782283.0,46598.0,5907.0,3859381.0,2016-06-30,HI,11008.0,10978992.0,8.0,918479.0,76489.0,2015-07-01 00:00:00,0.55,213874.0,72048568.0,25499635.0,99200638.0,891.01,120.0,2015
PALISADES MEDICAL CENTER (310003),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,45054416.0,13339361.0,0.15618,1.0,138635347.0,,52569907.0,30876587.0,,887662447.0,192.0,44577.0,7611761.0,70477474.0,70080.0,9244.0,41213951.0,2015-12-31,NJ,19813.0,7981503.0,10.0,6558711.0,-165465.0,2015-01-01 00:00:00,81.94,458416.0,71258694.0,147950299.0,219550471.0,988.0,182.0,2015
PALM BAY HOSPITAL (100316),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,17166839.0,10538506.0,0.183574,1.0,84746780.0,,19189360.0,6111792.0,,461650142.0,152.0,25228.0,3957387.0,35180527.0,55480.0,5922.0,15446892.0,2015-09-30,FL,10853.0,3974302.0,12.0,7605627.0,18695.0,2014-10-01 00:00:00,,,28317836.0,82551504.0,69145946.0,472.0,140.0,2015
PALM BEACH GARDENS (100176),General Short Term (Acute Care Hospitals),Proprietary-Corporation,42641730.0,8534757.0,0.159902,1.0,179377189.0,,47609742.0,5141778.0,,1121792435.0,199.0,50101.0,14449225.0,52527672.0,72635.0,10083.0,15280894.0,2015-12-31,FL,23999.0,14753958.0,44.0,5963333.0,91504.0,2015-01-01 00:00:00,,,55079822.0,70746089.0,66483178.0,656.0,155.0,2015
PALMDALE REGIONAL MEDICAL CENTER (050204),General Short Term (Acute Care Hospitals),Proprietary-Corporation,31244042.0,5719391.0,0.144448,1.0,153072468.0,,34495332.0,26331398.0,,1059707599.0,157.0,37344.0,6903453.0,55693701.0,57305.0,8398.0,3921535.0,2015-12-31,CA,14161.0,6732179.0,18.0,5006737.0,86448.0,2015-01-01 00:00:00,,,60490694.0,318190022.0,323921997.0,782.37,139.0,2015
PALMER LUTHERAN HEALTH CENTER (161316),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,781100.0,0.757107,2.0,20526015.0,,,1536457.0,,27111112.0,25.0,2018.0,3259773.0,7994029.0,9125.0,236.0,809233.0,2015-12-31,IA,1370.0,3985241.0,,168424.0,,2015-01-01 00:00:00,,,,13536189.0,2848104.0,140.36,25.0,2015
PALMERTON HOSPITAL (390019),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4252798.0,776857.0,0.274374,1.0,27346653.0,,4990956.0,2070131.0,,99669230.0,40.0,4609.0,2237621.0,12764215.0,14640.0,1314.0,2562108.0,2016-06-30,PA,2927.0,2254098.0,7.0,61710.0,-6879.0,2015-07-01 00:00:00,,49314.0,10758316.0,10746066.0,13032118.0,245.38,33.0,2015
PALMETTO BAPTIST (420086),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,39520538.0,17287889.0,0.238727,1.0,251947328.0,,44526829.0,8467487.0,,1055378074.0,332.0,74526.0,10096832.0,105980133.0,121180.0,11959.0,62191358.0,2015-09-30,SC,25249.0,10024227.0,18.0,2339479.0,-40936.0,2014-10-01 00:00:00,14.57,439876.0,82906513.0,9335792.0,38276283.0,1633.3,285.0,2015
PALMETTO GENERAL HOSPITAL (100187),General Short Term (Acute Care Hospitals),Proprietary-Corporation,48471276.0,20952683.0,0.130627,1.0,242886592.0,,54007341.0,37888691.0,,1859392395.0,360.0,106421.0,4740815.0,95688316.0,131400.0,21762.0,23680087.0,2015-12-31,FL,20744.0,5278986.0,49.0,17373289.0,-13364.0,2015-01-01 00:00:00,84.72,386069.0,95296142.0,31814571.0,430636697.0,1342.0,296.0,2015
PALMETTO HEALTH BAPTIST PARKRIDGE (420106),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,10305446.0,5728553.0,0.216958,1.0,84178816.0,,13090753.0,611701.0,,387996669.0,83.0,13550.0,5533801.0,26853935.0,30079.0,3364.0,25149949.0,2015-09-30,SC,6347.0,5646609.0,13.0,262179.0,,2014-10-01 00:00:00,,,24156557.0,3050692.0,3499162.0,462.8,70.0,2015
PALMETTO LOW COUNTRY BHD (424006),Psychiatric,Proprietary-Corporation,,,,1.0,11452718.0,,,,,39280253.0,108.0,22919.0,28455.0,7204696.0,39420.0,2751.0,,2015-12-31,SC,4775.0,27466.0,,,,2015-01-01 00:00:00,,,,13804190.0,,149.8,108.0,2015
PALMETTO RICHLAND (420018),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,97742465.0,46736375.0,0.225889,1.0,581927448.0,,107139603.0,37841794.0,,2576160432.0,649.0,170520.0,22302865.0,245203636.0,230914.0,26439.0,146548686.0,2015-09-30,SC,46037.0,22366744.0,42.0,13317525.0,-81098.0,2014-10-01 00:00:00,186.34,1016722.0,207884923.0,35091297.0,199464650.0,4235.4,433.0,2015
PALMS OF PASADENA HOSPITAL (100126),General Short Term (Acute Care Hospitals),Proprietary-Corporation,18068868.0,4398188.0,0.101469,1.0,80733242.0,,20759360.0,2171613.0,,795645558.0,167.0,24183.0,4013570.0,32549354.0,60955.0,4871.0,4985974.0,2015-09-30,FL,11265.0,4090923.0,18.0,3830550.0,-13068.0,2014-10-01 00:00:00,,,28938412.0,163045361.0,34981344.0,432.32,149.0,2015
PALMS SPRINGS GENERAL HOSPITAL (100050),General Short Term (Acute Care Hospitals),Proprietary-Corporation,16558628.0,5206711.0,0.231633,1.0,71708963.0,,19995792.0,2257011.0,,309579730.0,247.0,31709.0,3688813.0,33379276.0,95812.0,5668.0,21756819.0,2016-01-31,FL,13600.0,3708713.0,14.0,,-20700.0,2015-01-01 00:00:00,,,33361147.0,23018201.0,23322163.0,678.8,233.0,2015
PALMS WEST HOSPITAL (100269),General Short Term (Acute Care Hospitals),Proprietary-Corporation,23273145.0,13598281.0,0.10332,1.0,140300372.0,,25964688.0,26869655.0,,1357920590.0,204.0,62317.0,2093848.0,49268841.0,74664.0,14125.0,24327698.0,2016-05-31,FL,12354.0,2097508.0,18.0,10943368.0,-16624.0,2015-06-01 00:00:00,20.79,,52240130.0,-175011625.0,336007382.0,741.82,186.0,2015
PALO ALTO COUNTY HOSPITAL (161357),General Short Term (Critical Access Hospitals),Governmental-County,,322551.0,0.711081,2.0,23259246.0,,,3470500.0,,32709688.0,24.0,1923.0,2805644.0,9876577.0,8784.0,290.0,396186.0,2016-06-30,IA,1237.0,3198312.0,,40831.0,,2015-07-01 00:00:00,,,,19632136.0,4872689.0,190.31,24.0,2015
PALO PINTO GENERAL HOSPITAL (450565),General Short Term (Acute Care Hospitals),Governmental-Hospital District,4878393.0,1312770.0,0.34913,2.0,33405457.0,,4882810.0,,,95682005.0,48.0,6856.0,2628426.0,15334202.0,17520.0,1696.0,3759708.0,2015-09-30,TX,3142.0,2684880.0,8.0,,-9270.0,2014-10-01 00:00:00,,,14622988.0,8004173.0,,235.71,40.0,2015
PALO VERDE BEHAVIORAL HEALTH (034030),Psychiatric,Proprietary-Corporation,,,,1.0,14147972.0,,,,,43237546.0,84.0,19038.0,62864.0,8383645.0,30744.0,1762.0,,2016-08-31,AZ,1837.0,64148.0,,,,2015-09-01 00:00:00,,,,19410300.0,,,84.0,2015
PALO VERDE HOSPITAL (050423),General Short Term (Acute Care Hospitals),Governmental-Hospital District,3398622.0,706200.0,0.25828,1.0,21142160.0,,2988695.0,16070312.0,,81857498.0,51.0,2834.0,1287443.0,10116487.0,18666.0,937.0,2377884.0,2016-06-30,CA,1063.0,1193935.0,4.0,68662.0,-2606.0,2015-07-01 00:00:00,,,10116487.0,4142633.0,,118.77,47.0,2015
PALOMAR MEDICAL CENTER (050115),General Short Term (Acute Care Hospitals),Governmental-Hospital District,57070671.0,9133980.0,0.185514,1.0,507125768.0,,63068805.0,111384288.0,,2733626911.0,330.0,92289.0,16336632.0,191460464.0,120780.0,23357.0,37780287.0,2016-06-30,CA,19137.0,16365304.0,48.0,2065453.0,-128695.0,2015-07-01 00:00:00,4.68,11175.0,175745793.0,2437634954.0,608028032.0,2222.63,282.0,2015
PALOS COMMUNITY HOSPITAL (140062),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,83927146.0,7394043.0,0.210975,1.0,313166318.0,,95265671.0,17300029.0,,1484378315.0,314.0,81270.0,22682681.0,152735650.0,114610.0,17060.0,22109925.0,2015-12-31,IL,49924.0,22979616.0,24.0,2641944.0,252371.0,2015-01-01 00:00:00,,948102.0,135094088.0,517803000.0,118521832.0,2085.0,290.0,2015
PAM II OF COVINGTON (192048),General Long Term,Proprietary-Partnership,,,,1.0,15192701.0,,,,,52774856.0,58.0,10338.0,338396.0,6387139.0,21170.0,408.0,,2015-12-31,LA,6721.0,345298.0,,,,2015-01-01 00:00:00,,,,3736021.0,,124.88,58.0,2015
PAM SPECIALTY HOSPITAL MILWAUKEE (522004),General Long Term,Proprietary-Partnership,,,,1.0,17339207.0,,,,,93434653.0,56.0,11162.0,21899.0,8127985.0,20496.0,457.0,,2016-08-31,WI,5608.0,22345.0,,,,2015-09-01 00:00:00,,,,10163751.0,,124.68,56.0,2015
PAM SQUARED AT CORPUS CHRISTI (452086),General Long Term,Proprietary-Corporation,,,,1.0,7325854.0,,,,,29753571.0,22.0,5796.0,,2864040.0,6644.0,213.0,,2015-08-31,TX,4584.0,,,,,2014-11-03 00:00:00,,,,1798793.0,,53.1,22.0,2015
PAM SQUARED AT CORPUS CHRISTI (452086),General Long Term,Proprietary-Corporation,,,,1.0,9322248.0,,,,,43651154.0,22.0,7369.0,,3971443.0,8052.0,292.0,,2016-08-31,TX,6372.0,,,,,2015-09-01 00:00:00,,,,1724003.0,,58.39,22.0,2015
PAM SQUARED AT TEXARKANA (452061),General Long Term,Proprietary-Corporation,,,,1.0,12477069.0,,,,,56425276.0,49.0,10452.0,444.0,4680225.0,14798.0,411.0,,2015-08-31,TX,8224.0,453.0,,,,2014-11-03 00:00:00,,,,4236511.0,,90.84,49.0,2015
PAM SQUARED AT TEXARKANA (452061),General Long Term,Proprietary-Corporation,,,,1.0,16126831.0,,,,,89281491.0,49.0,13782.0,113.0,6511155.0,17934.0,546.0,,2016-08-31,TX,10902.0,115.0,,,,2015-09-01 00:00:00,,,,3111148.0,,100.57,49.0,2015
PAMPA REGIONAL MEDICAL CENTER (450099),General Short Term (Acute Care Hospitals),Proprietary-Corporation,6729958.0,5451455.0,0.205306,1.0,32165637.0,,7134243.0,2730877.0,,156671744.0,32.0,5900.0,1733173.0,12686440.0,11680.0,1854.0,21993074.0,2015-12-31,TX,2800.0,1839032.0,4.0,929896.0,8396.0,2015-01-01 00:00:00,,,12468463.0,5293974.0,13487029.0,400.26,28.0,2015
PANA COMMUNITY HOSPITAL (141341),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,609471.0,0.382974,2.0,15108610.0,,,2045334.0,,39450760.0,22.0,1123.0,2681053.0,8449601.0,8030.0,283.0,1482333.0,2015-12-31,IL,967.0,2037233.0,,52359.0,,2015-01-01 00:00:00,,,,2325933.0,9860928.0,124.94,22.0,2015
PAOLI HOSPITAL (390153),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,38801111.0,5425047.0,0.18044,1.0,227669813.0,,44188953.0,8177099.0,,1261745943.0,231.0,54011.0,17122284.0,84061354.0,84546.0,13057.0,3879942.0,2016-06-30,PA,20284.0,17286295.0,30.0,4602689.0,186695.0,2015-07-01 00:00:00,,442063.0,83895255.0,154770199.0,56630141.0,1113.74,194.0,2015
PARADISE VALLEY HOSPITAL (050024),General Short Term (Acute Care Hospitals),Proprietary-Corporation,27313535.0,3834173.0,0.245341,1.0,123592531.0,,31142955.0,34022889.0,,503757776.0,230.0,53208.0,6209188.0,60290443.0,83950.0,11060.0,2238357.0,2015-12-31,CA,13078.0,6047613.0,15.0,3201146.0,32128.0,2015-01-01 00:00:00,,,56502351.0,86268111.0,223469626.0,901.55,215.0,2015
PARIS COMMUNITY HOSPITAL (141320),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2049606.0,0.407104,1.0,33154863.0,,,4330944.0,,81440830.0,25.0,4605.0,2978947.0,19483353.0,9125.0,530.0,4030156.0,2015-12-31,IL,1541.0,2500136.0,,439149.0,,2015-01-01 00:00:00,,,,8165902.0,20688485.0,223.73,25.0,2015
PARIS REGIONAL MEDICAL CENTER (450196),General Short Term (Acute Care Hospitals),Proprietary-Corporation,32646003.0,8318415.0,0.209473,2.0,103585912.0,,35984622.0,11234934.0,,494506427.0,230.0,28856.0,10771739.0,37406033.0,84180.0,6982.0,26230737.0,2016-06-30,TX,16352.0,10997372.0,20.0,2633324.0,-30491.0,2015-07-01 00:00:00,,,33706304.0,234275875.0,54330376.0,663.43,210.0,2015
PARK CENTER  INC. (154060),Psychiatric,Voluntary Nonprofit-Other,,,,1.0,6568339.0,,,,,1752135.0,16.0,777.0,135867.0,8799037.0,3328.0,162.0,,2015-06-30,IN,172.0,138640.0,,,,2014-12-05 00:00:00,,,,5665066.0,,402.23,16.0,2015
PARK CENTER  INC. (154060),Psychiatric,Voluntary Nonprofit-Other,,,,1.0,13947576.0,,,,,15551099.0,16.0,2706.0,307015.0,17365254.0,5856.0,349.0,,2016-06-30,IN,1094.0,313286.0,,,,2015-07-01 00:00:00,,,,7953165.0,,428.92,16.0,2015
PARK CITY HOSPITAL (460057),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3830154.0,2600424.0,0.457155,2.0,56873978.0,,3591612.0,1725449.0,,124408626.0,37.0,4582.0,2028004.0,21597073.0,13625.0,1697.0,3856622.0,2015-12-31,UT,1029.0,2069281.0,4.0,837531.0,20567.0,2015-01-01 00:00:00,,32633.0,20363941.0,3680906.0,3531762.0,311.25,33.0,2015
PARK NICOLLET METHODIST HOSPITAL (240053),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,90365569.0,6797016.0,0.468453,1.0,430788264.0,,99801955.0,43458447.0,,919596832.0,394.0,79442.0,38308027.0,190719582.0,140670.0,21592.0,6344566.0,2015-12-31,MN,34927.0,39095253.0,22.0,3852715.0,469811.0,2015-01-01 00:00:00,36.77,,167520117.0,380147830.0,99647669.0,2922.12,372.0,2015
PARK PLACE SURGERY CENTER (190255),General Short Term (Acute Care Hospitals),Proprietary-Partnership,732211.0,,0.20746,1.0,23456660.0,,847953.0,97727.0,,113066139.0,10.0,688.0,3384086.0,7808771.0,3650.0,357.0,,2015-12-31,LA,150.0,3453150.0,,,,2015-01-01 00:00:00,,,7872711.0,5143855.0,1307760.0,141.21,10.0,2015
PARK PLAZA HOSPITAL (450659),General Short Term (Acute Care Hospitals),Proprietary-Corporation,12733275.0,2405016.0,0.133097,1.0,74764950.0,,14247327.0,4814687.0,,561731850.0,133.0,22617.0,3111972.0,31365443.0,48545.0,3725.0,5292554.0,2015-12-31,TX,7425.0,3185877.0,14.0,1507885.0,-24388.0,2015-01-01 00:00:00,0.84,,32083450.0,8557921.0,85061849.0,396.0,119.0,2015
PARK RIDGE HEALTH (340023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,11577589.0,6537594.0,0.298059,1.0,112244837.0,,13110762.0,6147450.0,,376586169.0,73.0,14261.0,20924163.0,71893199.0,26645.0,3594.0,9804755.0,2015-12-31,NC,5484.0,20839296.0,14.0,3579932.0,40734.0,2015-01-01 00:00:00,,,43604644.0,33158278.0,32587547.0,997.61,59.0,2015
PARK ROYAL HOSPITAL (104074),Psychiatric,Proprietary-Corporation,,,,1.0,21388033.0,,,,,50189780.0,103.0,28927.0,565444.0,9019446.0,37595.0,3524.0,,2015-12-31,FL,15157.0,576989.0,,,,2015-01-01 00:00:00,,,,24977428.0,,188.8,103.0,2015
PARKER ADVENTIST HOSPITAL (060114),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21263787.0,5725056.0,0.181085,1.0,186137871.0,,23885814.0,14052370.0,,1027904837.0,167.0,32492.0,6730160.0,76236406.0,57756.0,7824.0,8522788.0,2016-06-30,CO,8388.0,6880157.0,28.0,4145904.0,-27278.0,2015-07-01 00:00:00,,,60803949.0,78544321.0,128548985.0,999.11,139.0,2015
PARKER INDIAN HEALTH CENTER (031307),General Short Term (Critical Access Hospitals),Governmental- Federal,,,68.891109,2.0,20062008.0,,,,,160391.0,20.0,1287.0,1120360.0,16523963.0,7300.0,70.0,,2015-09-30,AZ,305.0,1326436.0,,,,2014-10-01 00:00:00,,,,,,294.0,20.0,2015
PARKLAND HEALTH CENTER - FARMINGTON (260163),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9332731.0,5084658.0,0.269182,2.0,49115655.0,,10462030.0,7527244.0,,182462517.0,86.0,9772.0,5621441.0,25662621.0,28208.0,3140.0,5586811.0,2015-12-31,MO,4714.0,5578510.0,6.0,3525264.0,63455.0,2015-01-01 00:00:00,,,20844387.0,7334751.0,30065859.0,408.7,80.0,2015
PARKLAND HEALTH CENTER - WEBER ROAD (260116),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1338810.0,2257497.0,0.429752,2.0,20322397.0,,1705990.0,2826823.0,,47288662.0,42.0,2740.0,928984.0,6222210.0,11046.0,620.0,2052217.0,2016-01-18,MO,1027.0,891373.0,1.0,1402715.0,-1775.0,2015-05-01 00:00:00,,,5921719.0,1361699.0,11885891.0,117.32,41.0,2015
PARKLAND HLTH CTR - BONNE TERRE (261315),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1797706.0,0.313534,2.0,16259338.0,,,2352895.0,,51858220.0,3.0,7.0,4540005.0,2874975.0,1095.0,4.0,1594571.0,2015-12-31,MO,4.0,3132812.0,,1284123.0,,2015-01-01 00:00:00,,,,7334751.0,7121570.0,45.62,3.0,2015
PARKLAND MEDICAL CENTER (300017),General Short Term (Acute Care Hospitals),Proprietary-Corporation,13132462.0,3520116.0,0.188715,1.0,80019585.0,,14922483.0,6449308.0,,424024058.0,68.0,10468.0,10094200.0,28738568.0,24820.0,3184.0,7222557.0,2016-07-31,NH,6396.0,10200582.0,8.0,2073847.0,145610.0,2015-08-01 00:00:00,,,27694382.0,-134032802.0,46284440.0,381.45,60.0,2015
PARKRIDGE MEDICAL CENTER (440156),General Short Term (Acute Care Hospitals),Proprietary-Corporation,49121663.0,22085537.0,0.139352,1.0,235179888.0,,54574106.0,40677232.0,,1687669174.0,400.0,96152.0,16611870.0,89594478.0,146400.0,16151.0,29889165.0,2016-03-31,TN,23023.0,16217393.0,33.0,17324227.0,-198663.0,2015-04-01 00:00:00,,,87818904.0,-225023301.0,296566911.0,1387.16,345.0,2015
PARKSIDE BEHAVIORAL HEALTHCARE (360247),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1706612.0,125929.0,0.239233,1.0,6458169.0,,1896613.0,,,26995279.0,50.0,12568.0,580071.0,3513264.0,18250.0,1637.0,405996.0,2015-12-31,OH,2534.0,539918.0,,,,2015-01-01 00:00:00,,18967.0,3513264.0,1939656.0,,92.49,12.0,2015
PARKSIDE HOSPITAL  INC. (374021),Psychiatric,Voluntary Nonprofit-Other,,,,1.0,12892789.0,,,,,23264067.0,32.0,8749.0,77862.0,7852712.0,11680.0,1411.0,,2015-12-31,OK,1017.0,79451.0,,,,2015-01-01 00:00:00,,,,1239016.0,,172.9,32.0,2015
PARKVIEW ADVENTIST MEDICAL CENTER (200025),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,1058725.0,967174.0,0.403201,1.0,12288243.0,,1246663.0,623920.0,,30476718.0,55.0,1414.0,1440654.0,5034835.0,10230.0,344.0,2093437.0,2015-07-03,ME,783.0,1470077.0,,123098.0,7416.0,2015-01-01 00:00:00,,,4254449.0,20775053.0,1772283.0,181.0,55.0,2015
PARKVIEW COMMUNITY HOSPITAL (050102),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,22769714.0,5076995.0,0.17679,1.0,137255516.0,,24812630.0,42542777.0,,776377440.0,193.0,45657.0,1636518.0,66690259.0,70445.0,10059.0,20551208.0,2015-12-31,CA,8781.0,1545621.0,13.0,1374963.0,-88440.0,2015-01-01 00:00:00,,,68271392.0,67925868.0,325902114.0,975.71,168.0,2015
PARKVIEW HOSPITAL (150021),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,82650127.0,26941219.0,0.217483,1.0,549263574.0,,91049731.0,27732121.0,,2525543901.0,542.0,138799.0,28687014.0,315837894.0,197830.0,27780.0,74785761.0,2015-12-31,IN,39226.0,28914510.0,73.0,10472855.0,-190248.0,2015-01-01 00:00:00,17.59,,179791199.0,51638204.0,275202865.0,4029.31,369.0,2015
