Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
MEMORIAL HOSPITAL (451314),General Short Term (Critical Access Hospitals),Governmental-County,,1378734.0,0.849129,2.0,6858032.0,,,185082.0,,8076549.0,19.0,525.0,663416.0,2502535.0,5187.0,77.0,1531441.0,2017-09-30,TX,340.0,600232.0,,79093.0,,2017-01-01 00:00:00,,,,1711461.0,562048.0,58.0,19.0,2017
MEMORIAL HOSPITAL - ABILENE (171381),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1020314.0,0.579489,2.0,28051642.0,,,668440.0,,48407581.0,19.0,3205.0,3289641.0,14069085.0,6935.0,350.0,1324669.0,2017-12-31,KS,2776.0,3371982.0,,311222.0,,2017-01-01 00:00:00,,,,35794892.0,2271643.0,157.62,19.0,2017
MEMORIAL HOSPITAL - LOS BANOS (050528),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4442233.0,706438.0,0.19105,1.0,15353469.0,,3875152.0,5210108.0,,80363514.0,44.0,1631.0,937150.0,6784366.0,5280.0,557.0,1415589.0,2017-04-30,CA,478.0,956562.0,4.0,429147.0,15086.0,2017-01-01 00:00:00,,,6695845.0,13879773.0,43555171.0,227.79,40.0,2017
MEMORIAL HOSPITAL - LOS BANOS (050528),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,8377780.0,1906559.0,0.186384,2.0,30162118.0,,7298121.0,9892410.0,,161827547.0,40.0,3310.0,1992279.0,14391570.0,9800.0,1126.0,2257002.0,2017-12-31,CA,838.0,1910126.0,4.0,1444281.0,25519.0,2017-05-01 00:00:00,,,13945781.0,7128640.0,84282428.0,225.76,36.0,2017
MEMORIAL HOSPITAL ASSOCIATION (141305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,557382.0,0.561896,2.0,26525622.0,,,2297441.0,,47207324.0,18.0,2366.0,3079586.0,12027473.0,6570.0,502.0,809826.0,2018-06-30,IL,1399.0,2435348.0,,135311.0,,2017-07-01 00:00:00,,,,25657157.0,11884263.0,137.26,18.0,2017
MEMORIAL HOSPITAL AT GULFPORT (250019),General Short Term (Acute Care Hospitals),Governmental-City-County,66688416.0,30995193.0,0.11167,1.0,379069907.0,,76110879.0,76373451.0,,3394546729.0,421.0,84824.0,47363973.0,230070437.0,153665.0,17595.0,203474486.0,2017-09-30,MS,34291.0,48350897.0,44.0,7922637.0,-443572.0,2016-10-01 00:00:00,,,157030912.0,158307755.0,466892273.0,3226.45,377.0,2017
MEMORIAL HOSPITAL EAST (140307),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,13054204.0,4452130.0,0.263755,1.0,78957747.0,,15550796.0,4842615.0,,299360369.0,94.0,19413.0,2520825.0,29153480.0,34310.0,4792.0,4373357.0,2017-12-31,IL,6198.0,2572769.0,6.0,3270995.0,,2017-01-01 00:00:00,,,29175569.0,160416852.0,44116007.0,496.4,88.0,2017
MEMORIAL HOSPITAL FLAGLER (100118),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,33504852.0,6831672.0,0.157806,1.0,112757512.0,,38115316.0,8341939.0,,714531939.0,99.0,31600.0,11456219.0,66714219.0,36135.0,7849.0,7542847.0,2017-12-31,FL,14152.0,11562216.0,18.0,5514576.0,-65697.0,2017-01-01 00:00:00,,378028.0,38122604.0,79733237.0,56996071.0,752.84,81.0,2017
MEMORIAL HOSPITAL FOR CANCER AND ALL (330154),Cancer (Acute Care Hospitals),Voluntary Nonprofit-Other,,,,1.0,2747746673.0,,,,,6843475024.0,473.0,161661.0,525629185.0,1307903611.0,172645.0,23561.0,,2017-12-31,NY,58922.0,523379402.0,25.0,,,2017-01-01 00:00:00,311.17,,,1853223479.0,,12884.35,448.0,2017
MEMORIAL HOSPITAL LOGANSPORT (150072),General Short Term (Acute Care Hospitals),Governmental-County,7461919.0,3391608.0,0.307907,2.0,43317862.0,,7407204.0,8563921.0,,140684795.0,83.0,5886.0,5352894.0,31575971.0,30295.0,1786.0,7795970.0,2017-12-31,IN,2165.0,5474416.0,6.0,980699.0,-38554.0,2017-01-01 00:00:00,,,20685185.0,26016702.0,25543150.0,499.99,77.0,2017
MEMORIAL HOSPITAL MIRAMAR (100285),General Short Term (Acute Care Hospitals),Governmental-Hospital District,10181584.0,15671328.0,0.144638,1.0,160041690.0,,11393807.0,2297649.0,,1106501325.0,178.0,43808.0,3118626.0,68207472.0,64970.0,9955.0,49653818.0,2018-04-30,FL,4496.0,2906094.0,18.0,8356877.0,44401.0,2017-05-01 00:00:00,,,68252623.0,-216262533.0,35168358.0,926.3,144.0,2017
MEMORIAL HOSPITAL MODESTO (050557),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,28331520.0,2264277.0,0.193148,1.0,137944219.0,,30785023.0,20204171.0,,714190832.0,423.0,27127.0,7786952.0,57525707.0,50760.0,5867.0,2649407.0,2017-04-30,CA,10755.0,7743780.0,35.0,1673339.0,-7226.0,2017-01-01 00:00:00,,307142.0,58770677.0,245886104.0,162501811.0,1830.83,376.0,2017
MEMORIAL HOSPITAL MODESTO (050557),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,50848888.0,5594736.0,0.193378,1.0,291335057.0,,55513197.0,42767276.0,,1506557560.0,423.0,49234.0,20177402.0,125617393.0,103635.0,11279.0,5907279.0,2017-12-31,CA,18543.0,20141232.0,35.0,4193786.0,7172.0,2017-05-01 00:00:00,,345360.0,123936330.0,300549633.0,333519513.0,1201.0,376.0,2017
MEMORIAL HOSPITAL OF BOSCOBEL (521344),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,409450.0,0.538291,2.0,17088745.0,,,2643675.0,,31746288.0,25.0,736.0,2146020.0,5398169.0,9125.0,145.0,231613.0,2017-12-31,WI,551.0,2304337.0,,321544.0,,2017-01-01 00:00:00,,,,6012728.0,5194624.0,91.83,25.0,2017
MEMORIAL HOSPITAL OF BURLINGTON (520059),General Short Term (Acute Care Hospitals),Proprietary-Individual,7470850.0,1849994.0,0.222675,1.0,66567880.0,,8527490.0,845384.0,,298946997.0,55.0,6967.0,5494894.0,24340944.0,20075.0,2265.0,3080429.0,2017-12-31,WI,3421.0,5480641.0,10.0,1125660.0,54307.0,2017-01-01 00:00:00,,,23158659.0,7413233.0,27804901.0,383.0,45.0,2017
MEMORIAL HOSPITAL OF CARBON COUNTY (531316),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,3227424.0,0.525282,2.0,20497877.0,,,2366143.0,,39022637.0,25.0,1836.0,1986175.0,10850781.0,9125.0,581.0,5772037.0,2018-06-30,WY,831.0,2250401.0,6.0,195477.0,,2017-07-01 00:00:00,,,,2855944.0,5242944.0,166.47,19.0,2017
MEMORIAL HOSPITAL OF CARBONDALE (140164),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,42134031.0,7847973.0,0.22975,1.0,226667027.0,,46381646.0,24889910.0,,986580958.0,167.0,38163.0,26628614.0,67510268.0,60955.0,11049.0,10161763.0,2018-03-31,IL,16577.0,26692426.0,21.0,5155744.0,210735.0,2017-04-01 00:00:00,15.66,,67368351.0,192662113.0,204814403.0,1150.17,133.0,2017
MEMORIAL HOSPITAL OF CONVERSE COUNTY (531302),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,4024273.0,0.584428,2.0,39949164.0,,,2138529.0,,68355960.0,25.0,2711.0,7273700.0,27654378.0,9125.0,669.0,6054253.0,2018-06-30,WY,1628.0,6912642.0,,499309.0,,2017-07-01 00:00:00,,,,12398578.0,7471176.0,302.32,25.0,2017
MEMORIAL HOSPITAL OF GARDENA (050468),General Short Term (Acute Care Hospitals),Proprietary-Corporation,19044768.0,3320138.0,0.140186,1.0,89460178.0,,20452385.0,,,638152133.0,103.0,24472.0,1823283.0,46536830.0,37595.0,6185.0,15598322.0,2017-12-31,CA,6465.0,1768920.0,10.0,935360.0,10867.0,2017-01-01 00:00:00,,,39744278.0,70054487.0,,526.43,93.0,2017
MEMORIAL HOSPITAL OF JACKSONVILLE (100179),General Short Term (Acute Care Hospitals),Proprietary-Corporation,55320358.0,32275431.0,0.081004,1.0,296404992.0,,63122137.0,33222054.0,,3659149152.0,377.0,102327.0,12801053.0,99008064.0,137605.0,21199.0,55122499.0,2017-12-31,FL,30507.0,12834031.0,61.0,27406500.0,93389.0,2017-01-01 00:00:00,1.69,625001.0,99763909.0,-706001779.0,683651371.0,1472.59,316.0,2017
MEMORIAL HOSPITAL OF LAFAYETTE CTY (521312),General Short Term (Critical Access Hospitals),Governmental-County,,315782.0,0.542464,2.0,15831159.0,,,950720.0,,29183807.0,25.0,1214.0,3625270.0,6320964.0,9125.0,205.0,601577.0,2017-12-31,WI,876.0,2656758.0,,21642.0,,2017-01-01 00:00:00,,,,5697069.0,3620953.0,115.58,25.0,2017
MEMORIAL HOSPITAL OF MARTINSVILLE (490079),General Short Term (Acute Care Hospitals),Proprietary-Corporation,13688264.0,4771835.0,0.153174,2.0,60375467.0,,15580737.0,8472082.0,,394162764.0,208.0,15532.0,10010551.0,30821645.0,56784.0,3687.0,29357796.0,2017-09-30,VA,7905.0,9879743.0,52.0,112057.0,43278.0,2017-01-01 00:00:00,,,24305779.0,-91258308.0,56964297.0,705.97,156.0,2017
MEMORIAL HOSPITAL OF RHODE ISLAND (410001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,15125339.0,4770019.0,0.384233,1.0,102695678.0,,16421944.0,23192919.0,,267274150.0,92.0,10983.0,8433554.0,39338788.0,33580.0,2857.0,8941331.0,2017-09-30,RI,3630.0,8236943.0,12.0,1364681.0,-21529.0,2016-10-01 00:00:00,46.11,,33505527.0,85066823.0,93567053.0,607.31,80.0,2017
MEMORIAL HOSPITAL OF SALEM COUNTY (310091),General Short Term (Acute Care Hospitals),Proprietary-Corporation,12782313.0,5413526.0,0.108481,1.0,49005239.0,,14384053.0,6820773.0,,451741659.0,126.0,8066.0,4711178.0,19717257.0,45990.0,2335.0,8551958.0,2017-12-31,NJ,6291.0,4595400.0,12.0,4285082.0,-16096.0,2017-01-01 00:00:00,,,19968406.0,194478928.0,113657267.0,299.26,114.0,2017
MEMORIAL HOSPITAL OF SOUTH BEND  INC (150058),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,56433323.0,11155175.0,0.26305,1.0,354076935.0,,62594637.0,83172471.0,,1346042425.0,379.0,92410.0,23241918.0,138801720.0,138335.0,18202.0,25722821.0,2017-12-31,IN,24157.0,23364240.0,76.0,4259484.0,-5372.0,2017-01-01 00:00:00,27.8,,131431971.0,224387000.0,279676568.0,2253.5,303.0,2017
MEMORIAL HOSPITAL OF TAMPA (100206),General Short Term (Acute Care Hospitals),Proprietary-Corporation,10585557.0,2339068.0,0.103824,1.0,77715134.0,,12190765.0,3060495.0,,748524772.0,147.0,15301.0,3938137.0,26121865.0,53655.0,3894.0,7512118.0,2017-10-31,FL,6850.0,3898308.0,12.0,1403911.0,33369.0,2016-11-01 00:00:00,,9521.0,24300727.0,31813717.0,54353400.0,339.24,135.0,2017
MEMORIAL HOSPITAL OF TEXAS COUNTY (371340),General Short Term (Critical Access Hospitals),Governmental-County,,475485.0,0.341637,2.0,9012217.0,,,2432175.0,,26379512.0,25.0,1998.0,452680.0,5386962.0,7275.0,409.0,1202000.0,2018-03-31,OK,929.0,473914.0,,64706.0,,2017-06-14 00:00:00,,,,5531663.0,6150798.0,161.45,25.0,2017
MEMORIAL HOSPITAL OF UNION COUNTY (360092),General Short Term (Acute Care Hospitals),Governmental-County,3693697.0,3332051.0,0.307882,1.0,74708476.0,,3587529.0,4977922.0,,242653333.0,60.0,5369.0,6489274.0,37666320.0,21900.0,1524.0,7233302.0,2017-12-31,OH,1221.0,6463642.0,7.0,1092330.0,-3202.0,2017-01-01 00:00:00,,,35506661.0,84127160.0,35251155.0,555.84,53.0,2017
MEMORIAL HOSPITAL PEMBROKE (100230),General Short Term (Acute Care Hospitals),Governmental-Hospital District,15921174.0,24123206.0,0.144966,1.0,144486402.0,,17271546.0,3551613.0,,996690460.0,301.0,36478.0,4465041.0,63597790.0,109865.0,7743.0,74936322.0,2018-04-30,FL,8429.0,4372887.0,12.0,13138296.0,73662.0,2017-05-01 00:00:00,1.13,,62368744.0,46990055.0,48681582.0,904.4,289.0,2017
MEMORIAL HOSPITAL WEST (100281),General Short Term (Acute Care Hospitals),Governmental-Hospital District,40348627.0,39357395.0,0.130227,1.0,410965752.0,,45223033.0,6144897.0,,3155754088.0,446.0,110451.0,19139642.0,175503803.0,139254.0,20938.0,92946050.0,2018-04-30,FL,21739.0,18935900.0,32.0,26831142.0,78694.0,2017-05-01 00:00:00,0.22,175616.0,168848294.0,-905336646.0,95181238.0,2352.9,394.0,2017
MEMORIAL HOSPITAL-SEMINOLE (451358),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,5053424.0,0.999561,2.0,32604053.0,,,3568213.0,,32618366.0,25.0,3623.0,1923110.0,12926605.0,9125.0,728.0,4574680.0,2017-09-30,TX,1291.0,1909533.0,,550903.0,,2016-10-01 00:00:00,,,,58331286.0,8305239.0,215.58,25.0,2017
MEMORIAL MEDICAL CENTER  INC. (521359),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1329588.0,0.456419,2.0,56218093.0,,,12623954.0,,123172140.0,25.0,4281.0,9561395.0,26128061.0,9125.0,1384.0,2192406.0,2017-09-30,WI,1897.0,8897688.0,,422638.0,,2016-10-01 00:00:00,,,,27586420.0,29715263.0,336.96,25.0,2017
MEMORIAL MEDICAL CENTER (140148),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,110701815.0,9348195.0,0.217155,1.0,471623785.0,,123023420.0,48223243.0,,2171833999.0,410.0,105311.0,34847918.0,212035021.0,149711.0,22568.0,12294903.0,2017-09-30,IL,46630.0,34709466.0,38.0,6111466.0,-532452.0,2016-10-01 00:00:00,173.29,1173459.0,180344405.0,380450654.0,388927034.0,3279.35,362.0,2017
MEMORIAL MEDICAL CENTER (140176),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2758444.0,2346109.0,0.257953,1.0,40126185.0,,3514491.0,3702326.0,,155556484.0,32.0,8123.0,3788393.0,16327758.0,16144.0,1429.0,4539370.0,2018-06-30,IL,2334.0,3575998.0,,1105955.0,-109.0,2017-07-01 00:00:00,,,24949279.0,81397000.0,38921184.0,247.32,32.0,2017
MEMORIAL MEDICAL CENTER (320018),General Short Term (Acute Care Hospitals),Proprietary-Corporation,24030258.0,3968605.0,0.168818,1.0,164923498.0,,26456878.0,66033497.0,,976928259.0,199.0,42380.0,12604041.0,79176936.0,72635.0,8668.0,21923416.0,2017-09-30,NM,11798.0,13235857.0,28.0,147013.0,-78316.0,2016-10-01 00:00:00,18.04,,65502381.0,-364562444.0,289768873.0,1124.07,171.0,2017
MEMORIAL MEDICAL CENTER (390110),General Short Term (Acute Care Hospitals),Proprietary-Corporation,50393032.0,8710880.0,0.265756,1.0,293964395.0,,54851605.0,38977970.0,,1106142463.0,389.0,81089.0,12842465.0,193226916.0,141863.0,17343.0,22234899.0,2018-06-30,PA,20321.0,14713301.0,30.0,2627760.0,-133965.0,2017-07-01 00:00:00,80.5,,118029270.0,107662904.0,174064277.0,2940.36,348.0,2017
MEMORIAL MEDICAL CENTER (451356),General Short Term (Critical Access Hospitals),Governmental-City-County,,4046602.0,0.410703,2.0,25625411.0,,,1831568.0,,62394055.0,25.0,3795.0,1672930.0,9854025.0,9125.0,846.0,3455250.0,2017-12-31,TX,2071.0,2219481.0,6.0,2644285.0,,2017-01-01 00:00:00,,,,16607602.0,7877601.0,181.56,19.0,2017
MEMORIAL REGIONAL HOSPITAL (100038),General Short Term (Acute Care Hospitals),Governmental-Hospital District,79213607.0,94622627.0,0.160911,1.0,910046805.0,,87846336.0,39710899.0,,5655595416.0,870.0,197449.0,26557127.0,957582372.0,317428.0,31270.0,234265173.0,2018-04-30,FL,31370.0,27035812.0,92.0,56371510.0,163229.0,2017-05-01 00:00:00,16.95,,358631998.0,2394786324.0,315805667.0,7272.2,694.0,2017
MEMORIAL REGIONAL MEDICAL CENTER (490069),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,65586333.0,25415475.0,0.196282,1.0,290183591.0,,73811033.0,15805877.0,,1478399208.0,224.0,64049.0,27733110.0,114591450.0,81760.0,13375.0,17041372.0,2018-08-31,VA,30401.0,28087657.0,24.0,22013341.0,-61705.0,2017-09-01 00:00:00,,,104307892.0,130696751.0,105948317.0,1834.2,200.0,2017
MEMORIAL SATILLA HEALTH (110003),General Short Term (Acute Care Hospitals),Proprietary-Corporation,11741770.0,9191953.0,0.213505,2.0,70787099.0,,14099702.0,11132928.0,,331547767.0,134.0,17872.0,8366476.0,21820185.0,32830.0,4523.0,22577741.0,2017-12-31,GA,7808.0,8498273.0,10.0,4363656.0,19653.0,2017-05-01 00:00:00,3.86,,22868394.0,71389152.0,54569235.0,590.77,106.0,2017
MEMORIAL SPECIALTY HOSPITAL (192019),General Long Term,Voluntary Nonprofit-Other,,,,1.0,7120454.0,,,,,23157599.0,29.0,7025.0,35371.0,2951898.0,10585.0,315.0,,2017-12-31,LA,5504.0,35738.0,,,,2017-01-01 00:00:00,,,,6303725.0,,48.3,29.0,2017
MEMPHIS MENTAL HLTH INSTITUTE (444001),Psychiatric,Governmental-State,,,,1.0,17512718.0,,,,,104801.0,55.0,17621.0,24389.0,13273660.0,20075.0,1434.0,,2018-06-30,TN,291.0,20202.0,,,,2017-07-01 00:00:00,,,13273660.0,,,186.0,55.0,2017
MENA MEDICAL CENTER (040015),General Short Term (Acute Care Hospitals),Governmental-City,3332805.0,794890.0,0.291942,2.0,19211280.0,,3212244.0,1990259.0,,65805108.0,41.0,4283.0,2100711.0,14356803.0,14965.0,1177.0,2051861.0,2017-12-31,AR,2157.0,2144173.0,6.0,188055.0,-8512.0,2017-01-01 00:00:00,,,9371655.0,7331790.0,7714193.0,226.89,35.0,2017
MENDOCINO COAST DISTRICT HOSPITAL (051325),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,840423.0,0.436935,2.0,50111955.0,,,3645677.0,,114689740.0,25.0,4224.0,6443308.0,18644705.0,9125.0,759.0,1878992.0,2018-06-30,CA,2466.0,5769851.0,4.0,117647.0,,2017-07-01 00:00:00,,,,24497823.0,24120623.0,217.82,21.0,2017
MENDOTA COMMUNITY HOSPITAL (141310),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,907798.0,0.427868,2.0,29202222.0,,,2760959.0,,68250549.0,25.0,2187.0,4527506.0,11918133.0,9125.0,379.0,1019696.0,2017-09-30,IL,1475.0,3037138.0,4.0,526156.0,,2016-10-01 00:00:00,,,,37781000.0,794250.0,159.43,21.0,2017
MENDOTA MENTAL HEALTH INSTITUTE (524008),Psychiatric,Governmental-State,,,,1.0,70436266.0,,,,,85802009.0,379.0,102906.0,,42215461.0,138335.0,568.0,,2018-06-30,WI,2853.0,,,,,2017-07-01 00:00:00,,,,19498884.0,,744.0,379.0,2017
MENIFEE VALLEY MEDICAL CENTER (050684),General Short Term (Acute Care Hospitals),Proprietary-Corporation,5571393.0,883394.0,0.18949,1.0,49144222.0,,6246337.0,6106268.0,,259350369.0,84.0,11861.0,1209802.0,16597111.0,30660.0,2900.0,4120381.0,2017-12-31,CA,2705.0,1179511.0,10.0,69337.0,-137.0,2017-01-01 00:00:00,,,18055239.0,28498213.0,78285482.0,219.1,74.0,2017
MENLO PARK SURGICAL HOSPITAL (050754),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,485484.0,54348.0,0.266893,1.0,13490331.0,,537748.0,18582.0,,50545876.0,16.0,345.0,1673652.0,4493408.0,5840.0,231.0,161703.0,2017-12-31,CA,36.0,1707810.0,,10329.0,,2017-01-01 00:00:00,,4192.0,5448533.0,1648377.0,667268.0,37.22,16.0,2017
MENORAH MEDICAL CENTER (170182),General Short Term (Acute Care Hospitals),Proprietary-Corporation,30249841.0,3328590.0,0.157028,1.0,173598859.0,,34193349.0,3375179.0,,1105528286.0,147.0,31871.0,15611162.0,50016677.0,52865.0,8070.0,5028979.0,2018-05-31,KS,14196.0,15820555.0,16.0,2467716.0,-156192.0,2017-06-01 00:00:00,,,49094738.0,58814752.0,30460941.0,691.55,125.0,2017
MENTAL HEALTH INSTITUTE (164002),Psychiatric,Governmental-State,,,1.178713,2.0,14032378.0,,,,,11904829.0,36.0,12870.0,,12478260.0,13140.0,357.0,,2018-06-30,IA,1213.0,,,,,2017-07-01 00:00:00,,,,,,145.22,36.0,2017
MENTAL HEALTH INSTITUTE (164003),Psychiatric,Governmental-State,,,,2.0,18235979.0,,,,,21330564.0,60.0,19946.0,972.0,16177802.0,21900.0,159.0,,2018-06-30,IA,1638.0,991.0,,,,2017-07-01 00:00:00,,,,,,180.47,60.0,2017
MENTAL HEALTH SRVCS FOR CLARK COUNTY (364040),Psychiatric,Voluntary Nonprofit-Other,,,,1.0,3230563.0,,,,,13981411.0,16.0,5101.0,,7814396.0,5840.0,782.0,,2018-06-30,OH,484.0,,,,,2017-07-01 00:00:00,,,,5289579.0,,33.17,16.0,2017
MERCER COUNTY COMMUNITY HOSPITAL (360058),General Short Term (Acute Care Hospitals),Governmental-Hospital District,4648421.0,1391834.0,0.413237,2.0,44172680.0,,4855589.0,3086189.0,,106894290.0,42.0,6557.0,3194573.0,19220170.0,15330.0,2296.0,2428389.0,2018-03-31,OH,3738.0,3256525.0,5.0,397563.0,30952.0,2017-04-01 00:00:00,,,17877120.0,49590859.0,9947326.0,346.93,37.0,2017
MERCY ALLEN HOSPITAL (361306),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,1793242.0,0.254231,1.0,21603901.0,,,1765993.0,,84977518.0,25.0,4587.0,247431.0,7566779.0,9125.0,450.0,5454977.0,2017-12-31,OH,2124.0,169504.0,3.0,378579.0,,2017-01-01 00:00:00,,,,2704293.0,17324532.0,116.71,22.0,2017
MERCY CATHOLIC MEDICAL CENTER (390156),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,53963063.0,8868527.0,0.162005,1.0,258309674.0,,54431395.0,102828956.0,,1594452415.0,292.0,65007.0,11128762.0,121480388.0,106580.0,14271.0,22493395.0,2018-06-30,PA,16977.0,13610579.0,38.0,4659366.0,-131246.0,2017-07-01 00:00:00,116.45,,108931293.0,84888399.0,596347571.0,1555.72,254.0,2017
MERCY GENERAL HOSPITAL (050017),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,83091725.0,7929124.0,0.168182,1.0,473773201.0,,88014229.0,82738664.0,,2817022475.0,389.0,63088.0,32551020.0,190054716.0,141985.0,13808.0,11599481.0,2018-06-30,CA,18810.0,32699919.0,,5697685.0,251465.0,2017-07-01 00:00:00,6.94,,171145026.0,150953803.0,582818890.0,1521.21,343.0,2017
MERCY GILBERT MEDICAL CENTER (030119),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,37676047.0,6476349.0,0.143767,2.0,248914158.0,,41558480.0,23786913.0,,1731370991.0,198.0,60265.0,13511900.0,90484358.0,72270.0,15680.0,26587010.0,2018-06-30,AZ,15596.0,13779727.0,24.0,2642269.0,64241.0,2017-07-01 00:00:00,,,89637742.0,93063163.0,250162405.0,1202.69,174.0,2017
MERCY HEALTH - FAIRFIELD HOSPITAL (360056),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,35664939.0,8035371.0,0.191242,1.0,202973062.0,,39764311.0,20807824.0,,1061338803.0,199.0,51584.0,12416363.0,70331833.0,72635.0,13754.0,25188775.0,2017-12-31,OH,15768.0,12492819.0,18.0,3005440.0,255368.0,2017-01-01 00:00:00,,,70255929.0,47451714.0,159555451.0,1060.63,163.0,2017
MERCY HEALTH / LOVE COUNTY (371306),General Short Term (Critical Access Hospitals),Governmental-County,,1817794.0,0.782116,2.0,16557876.0,,,1294779.0,,21170626.0,25.0,3041.0,947485.0,9348549.0,9125.0,172.0,1796637.0,2018-06-30,OK,2316.0,760233.0,,454059.0,,2017-07-01 00:00:00,,,6736459.0,6048752.0,2074605.0,149.77,25.0,2017
MERCY HEALTH CENTER (370013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,63245130.0,19075746.0,0.212054,1.0,385943014.0,,70066805.0,21676309.0,,1820022304.0,308.0,86970.0,46264633.0,152660053.0,112420.0,16625.0,32673851.0,2018-06-30,OK,30015.0,47251972.0,36.0,11916318.0,-426692.0,2017-07-01 00:00:00,,,121377308.0,10484648.0,148303745.0,2238.18,244.0,2017
MERCY HEALTH LOURDES HOSPITAL LLC (180102),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,40608389.0,9571804.0,0.207826,2.0,188405210.0,,46326052.0,24048210.0,,906550811.0,265.0,42501.0,17969279.0,58534967.0,96725.0,10709.0,38607508.0,2017-12-31,KY,20223.0,17759809.0,14.0,1302850.0,-132832.0,2017-01-01 00:00:00,,349311.0,49581334.0,47419090.0,142617620.0,771.07,239.0,2017
MERCY HEALTH MUSKEGON (230066),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,73332766.0,9895509.0,0.385118,1.0,466033939.0,,79585499.0,44068666.0,,1210108360.0,336.0,67485.0,33953282.0,239519814.0,114891.0,16621.0,14313731.0,2018-06-30,MI,24363.0,33760444.0,37.0,4479106.0,-188657.0,2017-07-01 00:00:00,63.87,,174297286.0,275822773.0,266083039.0,3315.16,299.0,2017
MERCY HEALTH SYSTEM CORPORATION (520066),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,29260617.0,5685911.0,0.27624,1.0,284722197.0,,32318457.0,18620227.0,,1030705084.0,182.0,31531.0,27958237.0,247999806.0,66430.0,7921.0,18835264.0,2018-06-30,WI,12018.0,28724613.0,15.0,338369.0,72994.0,2017-07-01 00:00:00,19.75,,80773543.0,337379008.0,104871105.0,2479.07,167.0,2017
MERCY HEALTH WEST HOSPITAL (360234),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,35013463.0,9473603.0,0.20392,1.0,207468054.0,,39474144.0,27628285.0,,1017399116.0,193.0,48008.0,12893824.0,67876142.0,70585.0,12323.0,31894496.0,2017-12-31,OH,16176.0,12807664.0,18.0,2734163.0,133751.0,2017-01-01 00:00:00,2.08,,67280755.0,322017537.0,210170260.0,1003.08,163.0,2017
MERCY HEALTH-WILLARD HOSPITAL LLC (361310),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,1491111.0,0.304664,2.0,20278712.0,,,1620756.0,,66561000.0,20.0,2306.0,2444515.0,6927488.0,7300.0,441.0,3082432.0,2017-12-31,OH,1537.0,1776653.0,4.0,528310.0,,2017-01-01 00:00:00,,,,32630215.0,11535642.0,108.8,16.0,2017
