PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
241344,01-OCT-16,30-SEP-17,Settled,LIFECARE MEDICAL CENTER                 ,715 DELMORE DRIVE                       ,,ROSEAU                                  ,MN                                      ,56751-                                  ,ROSEAU                                  ,,,,,,,,,,25,9125,1489,82,3119,,292.78,,229,21,664,88,,,,,,
241345,01-JAN-17,31-DEC-17,As Submitted,MAYO CLINIC HEALTH SYSTEM - WASECA      ,501 N. STATE STREET                     ,,WASECA                                  ,MN                                      ,56093                                   ,WASECA                                  ,,,,,,,,,,15,5475,1709,145,2506,,102.8,,71,10,135,,,,,,,
241346,01-JAN-17,31-DEC-17,As Submitted,CANNON FALLS MEDICAL CENTER - MAYO      ,32021 COUNTY 24 BOULEVARD               ,,CANNON FALLS                            ,MN                                      ,55009                                   ,GOODHUE                                 ,,,,,,,,,,15,5475,1854,112,3121,,126.39,,146,16,245,,,,,,,
241347,01-JUL-17,30-JUN-18,As Submitted,SANFORD HOSPITAL CANBY                  ,112 SAINT OLAF AVENUE                   ,,CANBY                                   ,MN                                      ,56220-                                  ,,,,,,,,,,,22,8030,1073,16,1682,,91.87,,104,7,166,,,,,,,
241348,01-JUL-17,30-JUN-18,As Submitted,TYLER HEALTHCARE CENTER                 ,240 WILLOW STREET                       ,,TYLER                                   ,MN                                      ,56178-                                  ,LINCOLN                                 ,,,,,,,,,,21,7665,421,2,572,,34.64,,58,1,88,6,,,,,,
241349,01-JUL-17,30-JUN-18,As Submitted,PAYNESVILLE AREA HOSPITAL               ,200 FIRST STREET WEST                   ,,PAYNESVILLE                             ,MN                                      ,56362-1496                              ,STEARNS                                 ,,,,,,,,,,25,9125,1707,66,2585,,194.71,,157,15,309,35,,,,,,
241350,01-OCT-16,30-SEP-17,As Submitted,MERCY HOSPITAL & HEALTH CARE CENTER     ,710 KENWOOD AVENUE SOUTH                ,,MOOSE LAKE                              ,MN                                      ,55767-                                  ,CARLTON                                 ,,,,,,,,,,25,9125,1747,142,3064,,189.69,,269,54,720,122,,,,,,
241351,01-JAN-17,31-DEC-17,As Submitted,REDWOOD AREA HOSPITAL                   ,100 FALLWOOD ROAD                       ,,REDWOOD FALLS                           ,MN                                      ,56283                                   ,REDWOOD                                 ,,,,,,,,,,25,9125,1200,51,2018,,135.7,,238,11,462,47,,,,,,
241352,01-JAN-17,31-DEC-17,Settled,MAYO CLINIC HLTH SYS - SPRINGFIELD      ,765 NORTH JACKSON                       ,,SPRINGFIELD                             ,MN                                      ,56087                                   ,BROWN                                   ,,,,,,,,,,24,8760,786,102,1305,,63.98,,81,4,129,,,,,,,
241353,01-APR-17,31-MAR-18,As Submitted,CUYUNA REGIONAL MEDICAL CENTER          ,320 EAST MAIN STREET                    ,,CROSBY                                  ,MN                                      ,56441                                   ,CROW WING                               ,,,,,,,,,,25,9125,2447,815,4880,,542.2,,848,259,1804,,,,,,,
241354,01-JAN-17,31-DEC-17,Amended,TRI COUNTY HOSPITAL                     ,415 JEFFERSON STREET NORTH              ,,WADENA                                  ,MN                                      ,56482                                   ,WADENA                                  ,,,,,,,,,,25,9125,1257,129,2627,,288.66,,344,27,737,116,,,,,,
241355,01-JAN-17,31-DEC-17,As Submitted,GLENCOE REGIONAL HEALTH SERVICES        ,705 EAST 18TH STREEET                   ,,GLENCOE                                 ,MN                                      ,55336-                                  ,MCLEOD                                  ,,,,,,,,,,25,9125,2687,235,3910,,330.74,,301,161,953,,,,,,,
241356,01-OCT-16,30-SEP-17,As Submitted,MILLE LACS HOSPITAL                     ,200 NORTH ELM ST                        ,,ONAMIA                                  ,MN                                      ,56359-                                  ,MILLE LACS                              ,,,,,,,,,,25,9125,1524,78,2476,,230.96,,306,31,603,80,1,,,,156,
241357,01-JUL-17,30-JUN-18,As Submitted,FIRST CARE MEDICAL SERVICES             ,900 HILLIGOSS BOULEVARD SE              ,,FOSSTON                                 ,MN                                      ,56542-1599                              ,POLK                                    ,,,,,,,,,,24,8760,882,72,1752,,137.48,,163,15,443,66,,,,,,
241358,01-OCT-16,30-SEP-17,Settled,CASS LAKE INDIAN HOSPITAL               ,425 7TH STREET NW                       ,211                                     ,CASS LAKE                               ,MN                                      ,56633                                   ,CASS                                    ,,,,,,,,,,4,1460,16,,92,,132,,4,,10,,,,,,,
241359,01-JUL-17,30-JUN-18,As Submitted,AVERA MARSHALL REGIONAL MEDICAL CTR     ,300 SOUTH BRUCE STREET                  ,,MARSHALL                                ,MN                                      ,56258-                                  ,LYON                                    ,,,,,,,,,,25,9125,1825,183,4843,,259.92,,615,44,1621,315,146,,52,,428,
241360,01-JUL-17,30-JUN-18,As Submitted,DEER RIVER HEALTHCARE CENTER            ,115 10TH AVENUE NE                      ,,DEER RIVER                              ,MN                                      ,56636-9703                              ,ITASCA                                  ,,,,,,,,,,20,7300,539,267,1383,,179.18,,129,31,409,77,,,,,,
241361,01-JAN-17,31-DEC-17,Amended,MAYO CLINIC HEALTH SYS - NEW PRAGUE     ,301 SECOND STREET                       ,,NEW PRAGUE                              ,MN                                      ,56071-1799                              ,SCOTT                                   ,,,,,,,,,,20,7300,1942,475,4096,,192.51,,247,77,615,,,,,,,
241362,01-JUL-17,30-JUN-18,As Submitted,CCH-MONTICELLO                          ,1013 HART BOULEVARD                     ,,MONTICELLO                              ,MN                                      ,55362-                                  ,WRIGHT                                  ,,,,,,,,,,25,9125,2515,191,4940,,380.61,,313,19,926,151,,,12,,173,
241363,01-JAN-17,31-DEC-17,As Submitted,STEVENS COMMUNITY MEDICAL CENTER        ,400 EAST 1ST STREET                     ,,MORRIS                                  ,MN                                      ,56267-                                  ,STEVENS                                 ,,,,,,,,,,25,9125,1523,252,2597,,230.45,,439,84,792,,,,,,,
241364,01-OCT-16,30-SEP-17,Settled,COMMUNITY MEMORIAL HOSPITAL             ,512 SKYLINE BOULEVARD                   ,,CLOQUET                                 ,MN                                      ,55720-                                  ,CARLTON                                 ,,,,,,,,,,22,8030,1866,136,3531,,310.44,,462,39,976,,,,,,,
241365,01-JAN-17,31-DEC-17,Settled,SWIFT COUNTY - BENSON                   ,1815 WISCONSIN AVE                      ,,BENSON                                  ,MN                                      ,56215                                   ,SWIFT                                   ,,,,,,,,,,18,6570,558,3,772,,69.53,,111,2,230,10,,,,,,
241366,01-JAN-17,31-DEC-17,As Submitted,MEEKER COUNTY MEMORIAL HOSPITAL         ,612 SIBLEY AVENUE SOUTH                 ,,LITCHFIELD                              ,MN                                      ,55355-                                  ,MEEKER                                  ,,,,,,,,,,25,9125,1744,458,3149,,160.36,,364,125,754,,,,1,,142,
241367,01-JAN-17,31-DEC-17,As Submitted,FIRST LIGHT HEALTH SYSTEM               ,301 HIGHWAY 65 SOUTH                    ,,MORA                                    ,MN                                      ,55051-1950                              ,KANABEC                                 ,,,,,,,,,,25,9125,1585,228,3473,,359.89,,523,62,1192,210,,,,,,
241368,01-JUL-17,30-JUN-18,As Submitted,CCH - SAUK CENTRE                       ,125 NORTH ELM STREET                    ,,SAUK CENTRE                             ,MN                                      ,56378                                   ,STEARNS                                 ,,,,,,,,,,24,8760,1427,85,2243,,137.87,,243,9,466,53,,,,,,
241369,01-JAN-17,31-DEC-17,As Submitted,UNITED HOSPITAL DISTRICT                ,515 SOUTH MOORE STREET                  ,,BLUE EARTH                              ,MN                                      ,56013                                   ,FARIBAULT                               ,,,,,,,,,,24,8760,1775,72,2694,,181,,237,7,449,15,,,,,,
241370,01-JUL-17,30-JUN-18,As Submitted,ST. GABRIELS HOSPITAL                   ,815 SE 2ND STREET                       ,,LITTLE FALLS                            ,MN                                      ,56345                                   ,MORRISON                                ,,,,,,,,,,25,9125,1938,99,3736,,267.91,,571,23,947,128,,,,,,
241371,01-JUL-17,30-JUN-18,As Submitted,SANFORD HOSPITAL LUVERNE                ,1000 N. KNISS                           ,1019                                    ,LUVERNE                                 ,MN                                      ,56156-2519                              ,ROCK                                    ,,,,,,,,,,25,9125,1515,161,2298,,150.28,,196,45,377,,,,,,,
241372,01-OCT-16,30-SEP-17,Settled,MADISON LUTHERAN HOME                   ,F                                       ,,MADISON                                 ,MN                                      ,56256-                                  ,LAC QUI PARLE                           ,,,,,,,,,,12,4380,1325,21,1748,,80.49,,119,6,190,,,,,,,
241373,01-OCT-16,30-SEP-17,As Submitted,PERHAM MEMORIAL HOSPITAL AND HOME       ,1000 CONEY STREET WEST                  ,,PERHAM                                  ,MN                                      ,56573                                   ,OTTERTAIL                               ,,,,,,,,,,25,9125,1339,483,2747,,217.81,,338,135,754,,,,,,,
241374,01-JUL-17,30-JUN-18,As Submitted,PIPESTONE COUNTY MEDICAL CENTER         ,916 4TH AVENUE SW                       ,,PIPESTONE                               ,MN                                      ,56164-                                  ,PIPESTONE                               ,,,,,,,,,,18,6570,608,18,1279,,152.59,,168,18,509,88,,,,,,
241375,01-JUL-17,31-DEC-17,As Submitted,MINNESOTA VALLEY HEALTH CENTER  INC.    ,621 SOUTH FOURTH STREET                 ,,LE SUEUR                                ,MN                                      ,56058-                                  ,LE SUEUR                                ,,,,,,,,,,9,1656,170,2,245,,36.9,,9,1,13,,,,,,,
241376,01-OCT-16,30-SEP-17,As Submitted,GLACIAL RIDGE HOSPITAL                  ,10 FOURTH AVENUE SE                     ,,GLENWOOD                                ,MN                                      ,56334-                                  ,POPE                                    ,,,,,,,,,,19,6935,2476,25,3557,,200.25,,383,6,583,,,,,,,
241377,01-JUL-17,30-JUN-18,As Submitted,ST. FRANCIS MEDICAL CENTER              ,2400 ST. FRANCIS DRIVE                  ,,BRECKENRIDGE                            ,MN                                      ,56520                                   ,WILKIN                                  ,,,,,,,,,,25,9125,1887,110,2793,,112.31,,277,16,670,36,,,,,,
241378,01-JAN-17,31-DEC-17,Amended,NEW ULM MEDICAL CENTER                  ,1324 FIFTH STREET NORTH                 ,,NEW ULM                                 ,MN                                      ,56073                                   ,BROWN                                   ,,,,,,,,,,25,9125,1764,237,4279,,337.69,,692,240,1608,283,,,85,,619,
241379,01-OCT-16,30-SEP-17,Settled,PRAIRIE RIDGE HOSPITAL                  ,1411 HIGHWAY 79 EAST                    ,5052                                    ,ELBOW LAKE                              ,MN                                      ,56531                                   ,GRANT                                   ,,,,,,,,,,10,3650,550,,671,,95.91,,97,,119,2,,,,,,
241380,01-JUL-17,30-JUN-18,As Submitted,ST. JOSEPHS AREA HEALTH SERVICES        ,600 PLEASANT DRIVE                      ,,PARK RAPIDS                             ,MN                                      ,56470                                   ,HUBBARD                                 ,,,,,,,,,,25,9125,2536,185,5077,,227.24,,658,40,1394,251,,,,,,
241381,01-JUL-17,30-JUN-18,As Submitted,SANFORD THIEF RIVER FALLS               ,3001 SANFORD PARKWAY                    ,,THIEF RIVER FALLS                       ,MN                                      ,56701                                   ,PENNINGTON                              ,,,,,,,,,,25,9125,1410,860,3692,,443.11,,399,190,1108,,,,,,,
241991,01-AUG-17,31-JUL-18,As Submitted,BEACON HAVEN                            ,1200 LONG LAKE ROAD                     ,,NEW BRIGHTON                            ,MN                                      ,55112-6430                              ,RAMSEY                                  ,,,,,,,,,,6,2190,28,,775,,9.51,,4,,20,,,,,,,
242004,01-SEP-17,31-AUG-18,As Submitted,HEALTHEAST BETHESDA HOSPITAL            ,559 CAPITOL BOULEVARD                   ,,ST PAUL                                 ,MN                                      ,55103                                   ,RAMSEY                                  ,,,,,,,,,,114,41610,13266,3722,30931,,456.61,,433,64,1050,121,,,,,,
242005,01-JUL-17,30-JUN-18,Settled,REGENCY HOSPITAL OF MINNEAPOLIS LLC     ,1300 HIDDEN LAKE PARKWAY                ,,GOLDEN VALLEY                           ,MN                                      ,55422                                   ,HENNEPIN                                ,,,,,,,,,,92,33580,7835,2197,21075,,229.56,,241,84,659,131,,,,,,
243300,01-JAN-17,31-DEC-17,As Submitted,GILLETTE CHILDRENS SPECIALTY HEALTH     ,200 EAST UNIVERSITY                     ,,ST. PAUL                                ,MN                                      ,55101                                   ,RAMSEY                                  ,,,,,,,,,5760,60,21900,186,5745,11908,8.5,1112.83,,36,1450,2153,,,,,,,
243302,01-JAN-17,31-DEC-17,Settled,CHILDRENS HEALTH CARE                   ,2525 CHICAGO AVENUE SOUTH               ,,MINNEAPOLIS                             ,MN                                      ,55404-4518                              ,HENNEPIN                                ,,,,,,,,,366,381,141866,24,63138,103898,51.91,3902.17,,4,7338,15496,,,,,,,
243303,01-JAN-17,31-DEC-17,Settled,SHRINERS HOSPITALS FOR CHILDREN         ,2025 EAST RIVER PARKWAY                 ,,MINNEAPOLIS                             ,MN                                      ,55414-3604                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244002,01-JUL-17,30-JUN-18,As Submitted,ANOKA-METRO REGIONAL TREATMENT CTR.     ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,ANOKA                                   ,,,,,,,,,,110,40150,2181,3361,32676,,396.7,,40,44,274,,,,,,,
244005,01-JUL-17,30-JUN-18,As Submitted,CHILD & ADOLESCENT BEH. HEALTH SRVS.    ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,KANDIYOHI                               ,,,,,,,,,,5,1825,,655,1163,,33.8,,,12,20,,,,,,,
244011,01-JUL-17,30-JUN-18,As Submitted,ANNANDALE BEHAVIORAL HEALTH HSP         ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,WRIGHT                                  ,,,,,,,,,,16,5840,875,2653,4944,,62.13,,16,52,87,,,,,,,
244012,01-JUL-17,30-JUN-18,As Submitted,ALEXANDRIA BEHAVORIAL HEALTH HSP        ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,DOUGLAS                                 ,,,,,,,,,,16,5840,1013,2776,5123,,56.94,,26,70,116,,,,,,,
244013,01-JUL-17,30-JUN-18,Settled,FERGUS FALLS CBHH                       ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,OTTER TAIL                              ,,,,,,,,,,16,5840,1311,2390,5352,,65.97,,30,65,112,,,,,,,
244014,01-JUL-17,30-JUN-18,As Submitted,BEMIDJI BEHAVORIAL HEALTH HSP           ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,BELTRAMI                                ,,,,,,,,,,16,5840,1083,2438,5240,,56.82,,34,75,127,,,,,,,
244015,01-JUL-17,30-JUN-18,Settled,BAXTER BEHAVORIAL HEALTH HSP            ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,CROW WING                               ,,,,,,,,,,16,5840,1261,2467,5413,,61.46,,31,54,109,,,,,,,
244016,01-JAN-17,31-DEC-17,Settled,PRAIRIECARE                             ,9400 ZANE AVE N                         ,,BROOKLYN PARK                           ,MN                                      ,55443                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244017,01-JUL-17,30-JUN-18,As Submitted,CBHH- ROCHESTER                         ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,OLMSTED                                 ,,,,,,,,,,16,5840,907,1878,4928,,59.19,,23,47,90,,,,,,,
244018,01-JUL-17,30-JUN-18,Settled,SANFORD BEHAVIORAL HEALTH               ,120 LABREE AVENUE SOUTH                 ,,THIEF RIVER FALLS                       ,MN                                      ,56701                                   ,PENNINGTON                              ,,,,,,,,,,16,5840,547,748,4162,,90.11,,72,300,539,,,,,,,
250001,01-JUL-17,30-JUN-18,As Submitted,UNIVERSITY OF MISSISSIPPI MEDICAL       ,2500 NORTH STATE STREET                 ,,JACKSON                                 ,MS                                      ,39216                                   ,HINDS                                   ,16491522,,,6883780,,,.3932,4504159,2341598,700,255500,42928,82149,198919,534.91,5271.18,,6912,10978,30150,,,,,,,
250002,01-OCT-16,30-SEP-17,Settled,TISHOMINGO HEALTH SERVICES              ,1777 CURTIS DRIVE                       ,,IUKA                                    ,MS                                      ,38852                                   ,TISHOMINGO                              ,,,,,,,,,,48,17520,3799,91,4373,,117.91,,430,30,609,,,,,,,
250004,01-OCT-16,30-SEP-17,Amended,NORTH MISSISSIPPI MEDICAL CENTER        ,830 SOUTH GLOSTER STREET                ,,TUPELO                                  ,MS                                      ,38801                                   ,LEE                                     ,2821520,,,4315299,,,.1523,768568,511944,516,188340,63027,21875,120923,25.21,3659.69,,12618,3369,24433,,,,299,40,2042,647
250006,01-OCT-16,30-SEP-17,As Submitted,BAPTIST MEM HOSPITAL UNION COUNTY       ,HIGHWAY 30 WEST                         ,,NEW ALBANY                              ,MS                                      ,38652                                   ,UNION COUNTY                            ,,,,176652,,,.12,,,92,33580,4234,244,10382,,346.74,,986,138,2925,1026,,,,,,
250007,01-OCT-16,30-SEP-17,Settled,BILOXI REGIONAL MEDICAL CENTER          ,150 REYNOIR STREET                      ,,BILOXI                                  ,MS                                      ,39530                                   ,HARRISON                                ,,,,702897,,,.2184,,,165,60225,9280,7054,28564,,543.14,,1839,2050,6534,,,,,,130,
250009,01-OCT-16,30-SEP-17,Amended,MAGNOLIA HOSPITAL                       ,611 ALCORN DRIVE                        ,,CORINTH                                 ,MS                                      ,38834-                                  ,ALCORN                                  ,2636240,,,915845,,,.1052,779029,396576,163,59495,20310,4452,30844,22.35,1004.97,,4845,976,7927,,,,136,,723,
250012,01-JAN-17,31-DEC-17,As Submitted,ALLIANCE HEALTHCARE SYSTEM              ,1430 HWY 4 EAST                         ,6000                                    ,HOLLY SPRINGS                           ,MS                                      ,38634                                   ,MARSHALL                                ,,,,25257,,,.12,,,27,9855,1300,30,1617,,71.08,,199,10,291,21,,,,,111,
250017,01-JUL-17,30-JUN-18,Amended,TRACE REGIONAL HOSPITAL                 ,HIGHWAY 8 EAST                          ,,HOUSTON                                 ,MS                                      ,38851-                                  ,CHICKASAW                               ,,,,8990,,,.0687,,,39,14235,1874,8,2157,,86.42,,111,3,145,5,,,,,292,
250018,01-OCT-16,30-SEP-17,Settled,JASPER GENERAL HOSPITAL                 ,,527                                     ,BAY SPRINGS                             ,MS                                      ,39422                                   ,JASPER                                  ,,,,,,,,,,20,7300,2247,1,2813,,210.3,,7,1,8,,,,,,,
250019,01-OCT-16,30-SEP-17,Amended,MEMORIAL HOSPITAL AT GULFPORT           ,BROAD STREET                            ,1810                                    ,GULFPORT                                ,MS                                      ,39502-                                  ,HARRISON                                ,,,,2090009,,,.1641,,,421,153665,34273,16397,84824,,3226.45,,6335,2909,17595,,,,,17,,281
250020,01-OCT-16,30-SEP-17,As Submitted,WEBSTER HEALTH SERVICES                 ,70 MEDICAL PLAZA                        ,,EUPORA                                  ,MS                                      ,39744-                                  ,WEBSTER                                 ,,,,82616,,,.1015,,,38,13870,5645,345,7201,,165.26,,673,110,972,,,,,,,
250025,01-JAN-17,30-APR-17,As Submitted,GILMORE MEMORIAL REGIONAL MEDICAL CE    ,1105 EARL FRYE BLVD                     ,P O BOX 459                             ,AMORY                                   ,MS                                      ,38821                                   ,MONROE                                  ,,,,52475,,,.12,,,95,11400,1289,1100,3403,,240.48,,310,213,816,,,,,,,
250025,01-MAY-17,31-DEC-17,As Submitted,GILMORE MEMORIAL REGIONAL MEDICAL CE    ,1105 EARL FRYE BLVD                     ,P O BOX 459                             ,AMORY                                   ,MS                                      ,38821                                   ,MONROE                                  ,,,,104831,,,.12,,,95,23275,2639,255,7126,,243.73,,605,75,1645,370,,,,,,
250027,01-JAN-17,31-DEC-17,As Submitted,WINSTON MEDICAL CENTER                  ,MAIN STREET                             ,967                                     ,LOUISVILLE                              ,MS                                      ,39339                                   ,WINSTON                                 ,,,,12093,,,.0473,,,14,4630,1113,87,1483,,96.43,,257,29,371,,,,,,151,
250031,01-JUL-17,30-JUN-18,As Submitted,MERIT HEALTH RIVER REGION               ,2100 HIGHWAY 61 NORTH                   ,,VICKSBURG                               ,MS                                      ,39183                                   ,WARREN                                  ,,,,1259216,,,.2774,,,301,109865,12843,9925,37335,,549.7,,2481,1853,6996,,,,1,,243,
250034,01-OCT-16,30-SEP-17,Amended,BAPTIST MEM HOSPITAL NORTH MISS         ,2301 SOUTH LAMAR BOULEVARD              ,,OXFORD                                  ,MS                                      ,38655                                   ,LAFAYETTE                               ,,,,1040307,,,.1193,,,204,74460,17894,1129,33204,,795.06,,4090,136,8242,969,,,,11,,205
250036,01-OCT-16,30-SEP-17,As Submitted,GEORGE COUNTY HOSPITAL                  ,305 WINTER STREET                       ,607                                     ,LUCEDALE                                ,MS                                      ,39452-0607                              ,GEORGE                                  ,,,,62596,,,.12,,,42,15330,1484,1357,3938,,238.84,,376,450,1023,,,,,,,
250038,01-JAN-17,31-DEC-17,As Submitted,MADISON RIVER OAKS MEDICAL CENTER       ,161 RIVER OAKS DR.                      ,PO BOX 1607                             ,CANTON                                  ,MS                                      ,39046                                   ,MADISON                                 ,,,,65791,,,.12,,,67,24455,1402,2319,5019,,181.82,,370,515,1326,,,,,,,
250040,01-OCT-16,30-SEP-17,Amended,SINGING RIVER HEALTH SYSTEM             ,2809 DENNY AVENUE                       ,,PASCAGOULA                              ,MS                                      ,39581                                   ,JACKSON                                 ,,,,1352310,,,.1186,,,350,127750,27205,5684,67829,,1849.75,,5952,703,16099,1969,94,,36,16,308,510
250042,01-JAN-17,31-OCT-17,As Submitted,NORTHWEST MS REG. MED. CENTER           ,1970 HOSPITAL DRIVE                     ,P.O. BOX 1218                           ,CLARKSDALE                              ,MS                                      ,38614                                   ,COAHOMA                                 ,,,,592949,,,.3572,,,150,55024,4467,3487,13915,,273.15,,904,1048,2899,,,,,,,
250043,01-OCT-16,30-SEP-17,Amended,NESHOBA COUNTY GENERAL HOSPITAL         ,1001 HOLLAND AVENUE                     ,648                                     ,PHILADELPHIA                            ,MS                                      ,39350                                   ,NESHOBA                                 ,,,,75090,,,.12,,,38,13870,2036,958,4110,,269.94,,600,374,1332,,,,,,177,
250044,01-OCT-16,30-SEP-17,As Submitted,BAPTIST MEM HOSPITAL BOONEVILLE         ,100 HOSPITAL STREET                     ,,BOONEVILLE                              ,MS                                      ,38829                                   ,PRENTISS                                ,,,,,,,,,,39,14235,2172,16,2628,,120.46,,508,6,661,41,,,,,263,
250048,01-JAN-17,31-DEC-17,Amended,ST. DOMINIC-JACKSON MEMORIAL HOSP       ,969 LAKELAND DRIVE                      ,,JACKSON                                 ,MS                                      ,39216                                   ,HINDS                                   ,,,,2503291,,,.1242,,,545,198925,54156,19108,119648,,2956.31,,9898,3404,23247,1051,,,,,494,
250049,01-JUL-17,30-JUN-18,As Submitted,BEACHAM MEMORIAL HOSPITAL               ,N. MYRTLE STREET                        ,351                                     ,MAGNOLIA                                ,MS                                      ,39652                                   ,PIKE                                    ,,,,54268,,,.2432,,,17,6205,960,485,1631,,26.29,,207,127,387,,,,,,310,
250050,01-OCT-16,30-SEP-17,Settled,OKTIBBEHA COUNTY HOSPITAL               ,HOSPITAL ROAD                           ,1506                                    ,STARKVILLE                              ,MS                                      ,39759                                   ,OKTIBBEHA                               ,,,,160130,,,.12,,,88,32126,4337,3407,10279,,593.8,,744,764,1763,,,,,,,
250057,01-OCT-16,30-SEP-17,As Submitted,KINGS DAUGHTERS MEDICAL CENTER          ,427 HIGHWAY 51 NORTH                    ,,BROOKHAVEN                              ,MS                                      ,39601-                                  ,LINCOLN                                 ,,,,211649,,,.12,,,99,36135,3594,1915,7611,,581.16,,970,927,2438,,,,,,,
250058,01-OCT-16,30-SEP-17,As Submitted,SOUTH CENTRAL REGIONAL MEDICAL CENTR    ,1220 JEFFERSON STREET                   ,607                                     ,LAUREL                                  ,MS                                      ,39441-                                  ,JONES                                   ,,,,733887,,,.1587,,,268,97820,16486,6502,33553,,1255.71,,3169,2158,8136,,,,,,,
250060,01-OCT-16,30-SEP-17,Settled,JEFFERSON COUNTY HOSPITAL               ,809 S. MAIN                             ,577                                     ,FAYETTE                                 ,MS                                      ,39069-0577                              ,JEFFERSON                               ,,,,10273,,,.12,,,12,4380,299,11,523,,72,,93,3,187,14,,,,,310,
250061,01-OCT-16,30-SEP-17,As Submitted,YALOBUSHA GENERAL HOSPITAL              ,HIGHWAY 7 SOUTH                         ,728                                     ,WATER VALLEY                            ,MS                                      ,38965                                   ,YALOBUSHA                               ,,,,18900,,,.0469,,,26,9490,4049,33,4915,,154.32,,392,12,584,,,,,,,
250067,01-OCT-16,30-SEP-17,As Submitted,CLAY COUNTY MEDICAL CORPORATION         ,835 MEDICAL CENTER DRIVE                ,,WEST POINT                              ,MS                                      ,39773                                   ,CLAY                                    ,,,,60993,,,.12,,,49,18226,2488,1669,6017,,217.01,,364,623,1138,,,,,,,
250069,01-JAN-17,31-DEC-17,Amended,RUSH FOUNDATION HOSPITAL                ,1314 19TH AVENUE                        ,,MERIDIAN                                ,MS                                      ,39301-                                  ,LAUDERDALE                              ,535406,,,847587,,,.2501,328034,211121,182,66430,8052,5714,19609,12.98,654.86,,2092,1537,5315,,,,,,,
250072,01-OCT-16,30-SEP-17,Amended,CENTRAL MISSISSIPPI MEDICAL CENTER      ,1850 CHADWICK DRIVE                     ,,JACKSON                                 ,MS                                      ,39204                                   ,HINDS                                   ,,,,1145293,,,.3217,,,256,93440,8207,8294,27645,,669.01,,1527,1291,6232,,,,343,,1898,
250077,01-OCT-16,30-SEP-17,As Submitted,WAYNE GENERAL HOSPITAL                  ,950 MATHEW DRIVE                        ,590                                     ,WAYNESBORO                              ,MS                                      ,39367-                                  ,WAYNE                                   ,18168,,,95105,,,.12,2681,1602,70,25550,5764,1487,10316,.13,279.59,,656,341,1547,62,,,,,,
250078,01-OCT-16,30-SEP-17,Amended,FORREST GENERAL HOSPITAL                ,6051 U. S HIGHWAY 49                    ,16389                                   ,HATTIESBURG                             ,MS                                      ,39404                                   ,FORREST                                 ,1957710,,,4789119,,,.2095,525346,189543,426,155490,48022,29637,120758,16.3,2969.95,,10612,5321,26572,,,,,39,,395
250079,01-OCT-16,30-SEP-17,As Submitted,SHARKEY-ISSAQUENA COMM HOSPITAL         ,108 SOUTH FOURTH STREET                 ,339                                     ,ROLLING FORK                            ,MS                                      ,39159                                   ,SHARKEY                                 ,,,,27989,,,.1556,,,19,6935,1531,29,1988,,71.93,,184,11,288,34,,,,,97,
250081,01-OCT-16,30-SEP-17,Amended,ANDERSON REGIONAL MED CTR-SOUTH CAMP    ,1102 CONSTITUTION AVENUE                ,1810                                    ,MERIDIAN                                ,MS                                      ,39301                                   ,LAUDERDALE                              ,,,,,,,,,,33,12045,5378,,6237,,100.43,,1,,1,,,,,24,263,469
