PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
250095,01-OCT-17,30-SEP-18,As Submitted,SOUTH SUNFLOWER COUNTY HOSPITAL         ,121 EAST BAKER STREET                   ,,INDIANOLA                               ,MS                                      ,38751-                                  ,SUNFLOWER                               ,,,,54807,,,.12,,,47,17155,3346,905,4719,,160.6,,379,341,1039,,,,,,,
250096,01-JAN-18,31-DEC-18,As Submitted,CROSSGATES RIVER OAKS HOSPITAL          ,350 CROSSGATES BLVD                     ,,BRANDON                                 ,MS                                      ,39042                                   ,RANKIN                                  ,,,,81559,,,.0559,,,114,41610,3103,275,5738,,165.24,,702,131,1412,,,,,,409,
250097,01-OCT-17,30-SEP-18,As Submitted,SOUTHWEST MS REG MED CENTER             ,215 MARION AVENUE                       ,,MCCOMB                                  ,MS                                      ,39648-                                  ,PIKE                                    ,,,,797697,,,.2276,,,160,58400,7260,1071,16458,,774.68,,1913,285,5009,1248,,,,,,
250099,01-OCT-17,30-SEP-18,Amended,GREENWOOD LEFLORE HOSPITAL              ,1401 RIVER ROAD                         ,1410                                    ,GREENWOOD                               ,MS                                      ,38935-1410                              ,LEFLORE                                 ,,,,1285571,,,.3129,,,173,63145,10281,5838,19880,,701.25,,2286,623,4622,,,,,14,,288
250100,01-OCT-17,30-SEP-18,As Submitted,BAPTIST MEM HOSPITAL GOLDEN TRIANGLE    ,2520 FIFTH STREET NORTH                 ,,COLUMBUS                                ,MS                                      ,39701                                   ,LOWNDES                                 ,125359,,,909960,,,.1261,152264,115379,158,57670,12202,598,23935,6.94,833.44,,3140,64,6464,923,123,,90,,1637,
250102,01-OCT-17,30-SEP-18,As Submitted,MS BAPTIST MEDICAL CENTER               ,1225 NORTH STATE ST.                    ,,JACKSON                                 ,MS                                      ,39202                                   ,HINDS                                   ,,,,1462382,,,.0749,69409,30568,430,156950,46766,2824,95719,7.05,2112.94,,9073,2079,19840,1501,,,,,324,
250104,01-OCT-17,30-SEP-18,As Submitted,JEFF ANDERSON REGIONAL MEDICAL CENTE    ,2124 14TH STREET                        ,,MERIDIAN                                ,MS                                      ,39301                                   ,LAUDERDALE                              ,,,,1303828,,,.1361,2958,1446,260,94900,23775,10070,48914,,997.34,,4830,2417,11561,,,,,,,
250117,01-OCT-17,30-SEP-18,Amended,HIGHLAND COMMUNITY HOSPITAL             ,130 HIGHLAND PARKWAY                    ,,PICAYUNE                                ,MS                                      ,39466                                   ,PEARL RIVER                             ,,,,,,,.12,,,49,18152,4056,1552,7784,,215.89,,634,644,1632,,,,,,10,
250123,01-JAN-18,31-DEC-18,Amended,GARDEN PARK COMMUNITY HOSPITAL          ,15200 COMMUNITY ROAD                    ,,GULFPORT                                ,MS                                      ,39503-                                  ,HARRISON                                ,,,,298892,,,.167,,,100,37580,3772,2584,11977,,340.79,,934,407,3177,,,,,,412,
250124,01-JAN-18,31-DEC-18,As Submitted,MAGEE GENERAL HOSPITAL                  ,300 S.E. THIRD AVENUE                   ,,MAGEE                                   ,MS                                      ,39111                                   ,SIMPSON                                 ,,,,10799,,,.0276,,,44,16060,3282,155,4301,,132.83,,329,29,590,,,,,,,
250127,01-OCT-17,30-SEP-18,As Submitted,CHOCTAW HEALTH CENTER                   ,ROUTE 7 BOX R50                         ,,PHILADELPHIA                            ,MS                                      ,39350                                   ,NESHOBA                                 ,,,,5808,,,.0957,,,20,7300,243,81,672,,387,,43,17,195,,,,,,,
250128,01-JAN-18,31-DEC-18,As Submitted,PANOLA MEDICAL CENTER                   ,303 MEDICAL CENTER DRIVE                ,,BATESVILLE                              ,MS                                      ,38606                                   ,PANOLA                                  ,,,,75623,,,.12,,,90,32850,2377,456,10229,,249.88,,541,113,2324,281,,,,,209,
250134,01-JUL-18,30-JUN-19,As Submitted,WHITFIELD MEDICAL SURGICAL CENTER       ,,157A                                    ,WHITFIELD                               ,MS                                      ,39193-                                  ,RANKIN                                  ,,,,12531,,,.12,,,32,11680,537,138,1196,,39.98,,86,16,136,,,,,,,
250136,01-JAN-18,31-DEC-18,As Submitted,MERIT HEALTH WOMANS HOSPITAL            ,1026 NORTH FLOWOOD DRIVE                ,,FLOWOOD                                 ,MS                                      ,39232                                   ,RANKIN                                  ,,,,3127,,,.12,,,33,12045,38,1221,5533,,155.17,,16,151,1260,,,,,,,
250138,01-OCT-17,30-SEP-18,As Submitted,RIVER OAKS HOSPITAL                     ,1030 RIVER OAKS DRIVE                   ,,FLOWOOD                                 ,MS                                      ,39232                                   ,RANKIN                                  ,,,,593228,,,.2387,,,158,57670,3985,6171,20054,,474.63,,1118,2257,4755,,,,,,,
250141,01-OCT-17,30-SEP-18,As Submitted,BAPTIST MEM HOSPITAL DESOTO             ,7601 SOUTHCREST                         ,,SOUTHAVEN                               ,MS                                      ,38671                                   ,DESOTO                                  ,216880,,,1712440,,,.1191,35946,16516,309,112785,34736,1733,77978,2.03,1360.18,,6767,538,16829,1929,,,,12,,524
250151,01-JAN-18,31-DEC-18,As Submitted,ALLIANCE HEALTH CENTER                  ,5000 HWY 39 NORTH                       ,,MERIDIAN                                ,MS                                      ,39303                                   ,LAUDERDALE                              ,,,,63385,,,.12,,,83,30295,3386,1522,6765,,,,487,314,1177,,,,1451,,2501,
250152,01-JUL-18,30-JUN-19,As Submitted,MISSISSIPPI METHODIST REHAB CENTER      ,1350 E WOODROW WILSON                   ,,JACKSON                                 ,MS                                      ,39216                                   ,HINDS                                   ,,,,,,,,,,31,11315,,,,,314.96,,,,,,,,,110,,1250
250162,01-OCT-17,31-MAR-18,As Submitted,HANCOCK MEDICAL CENTER                  ,149 DRINKWATER BLVD                     ,,BAY ST. LOUIS                           ,MS                                      ,39520                                   ,HANCOCK                                 ,,,,34053,,,.12,,,102,18564,629,222,2044,,252.89,,153,17,477,89,,,,,,
250162,01-APR-18,30-SEP-18,As Submitted,OCHSNER MED CTR - HANCOCK               ,149 DRINKWATER BLVD                     ,,BAY ST. LOUIS                           ,MS                                      ,39520                                   ,HANCOCK                                 ,,,,25030,,,.12,,,47,8601,466,103,1772,,259.16,,127,31,541,136,,,,,,
250163,01-JAN-18,31-DEC-18,As Submitted,PATIENTS CHOICE MED CNT-SMITH CNTY      ,347 MAGNOLIA DRIVE                      ,,RALEIGH                                 ,MS                                      ,39153                                   ,SMITH                                   ,,,,,,,,,,19,6935,,,5,,16.21,,,,2,,,,,,178,
250167,01-JAN-18,31-DEC-18,As Submitted,METHODIST H/C OLIVE BRANCH HOSPT        ,4250 BETHEL ROAD                        ,,OLIVE BRANCH                            ,MS                                      ,38654                                   ,DESOTO                                  ,,,,316227,,,.1304,,,53,19345,4374,635,10669,,332.02,,4374,1593,10904,,,,,,,
250168,01-JUL-18,30-JUN-19,As Submitted,UMMC-GRENADA                            ,960 AVENT DRIVE                         ,38901                                   ,GRENADA                                 ,MS                                      ,38901-                                  ,GRENADA                                 ,,,,144773,,,.12,,,49,17885,3758,1591,7278,,332.53,,746,629,1786,,,,,,,
251300,01-AUG-18,31-JUL-19,As Submitted,S.E. LACKEY MEMORIAL HOSPITAL           ,330 NORTH BROAD STEET                   ,,FOREST                                  ,MS                                      ,39074                                   ,,,,,,,,,,,25,9125,2978,22,4123,,139.2,,141,7,383,56,18,,,,151,
251302,01-OCT-17,31-DEC-17,Amended,MONROE REGIONAL HOSPITAL                ,400 SOUTH CHESTNUT ST                   ,,ABERDEEN                                ,MS                                      ,39730                                   ,,,,,,,,,,,25,2300,763,58,881,,121.12,,65,12,177,,,,2,,36,
251302,01-JAN-18,31-DEC-18,Amended,MONROE REGIONAL HOSPITAL                ,400 SOUTH CHESTNUT ST                   ,,ABERDEEN                                ,MS                                      ,39730                                   ,,,,,,,,,,,25,9125,3537,121,4839,,135.53,,390,30,460,,,,,,186,
251303,01-JAN-18,31-DEC-18,As Submitted,STONE COUNTY HOSPITAL                   ,1434 E CENTRAL AVENUE                   ,,WIGGINS                                 ,MS                                      ,39577                                   ,STONE                                   ,,,,,,,,,,25,9125,3930,33,4936,,143.88,,183,11,287,,,,,,,
251304,01-OCT-17,30-SEP-18,As Submitted,TALLAHATCHIE CRITICAL ACCESS HOSPITA    ,CHURCH STREET                           ,,CHARLESTON                              ,MS                                      ,38921                                   ,TALLAHATCHIE                            ,,,,,,,,,,9,3285,4447,22,4542,,311.04,,97,7,134,,,,,,,
251305,01-OCT-17,30-SEP-18,As Submitted,LAWRENCE COUNTY HOSPITAL                ,1065 EAST BROAD STREET                  ,788                                     ,MONTICELLO                              ,MS                                      ,39654                                   ,LAWRENCE                                ,,,,,,,,,,25,9125,2240,34,2380,,92.21,,261,12,309,,,,,,,
251306,01-JAN-18,31-DEC-18,As Submitted,PERRY COUNTY GENERAL HOSPITAL           ,206 BAY AVENUE                          ,,RICHTON                                 ,MS                                      ,39476                                   ,PERRY                                   ,,,,,,,,,,22,8030,1478,2,1504,,38,,48,1,59,,,,,,,
251307,01-OCT-17,30-SEP-18,As Submitted,NOXUBEE COUNTY HOSPITAL                 ,NOXUBEE GENERAL CRITICAL ACCESS HOS     ,480                                     ,MACON                                   ,MS                                      ,39341                                   ,NOXUBEE                                 ,,,,,,,,,,25,9125,3250,81,3655,,160.3,,276,23,367,,,,,,,
251308,01-OCT-17,30-SEP-18,As Submitted,PONTOTOC HEALTH SERVICES                ,176 SOUTH MAIN                          ,,PONTOTOC                                ,MS                                      ,38863                                   ,PONTOTOC                                ,,,,,,,,,,25,9125,4989,12,5722,,188.6,,119,4,142,,,,,,,
251309,01-OCT-17,30-SEP-18,As Submitted,FIELD MEMORIAL COMMUNITY HOSPITAL       ,270 WEST MAIN STREET                    ,639                                     ,CENTREVILLE                             ,MS                                      ,39631-0639                              ,WILKINSON                               ,,,,,,,,,,16,5840,2775,97,3182,,102.54,,242,25,322,,,,,,,
251312,01-OCT-17,30-SEP-18,As Submitted,TYLER HOLMES MEMORIAL HOSPITAL          ,TYLER HOLMES MEMORIAL HOSPITAL          ,409 TYLER HOLMES DRI                    ,WINONA                                  ,MS                                      ,38967                                   ,MONTGOMERY                              ,,,,,,,,,,25,9125,3458,131,3858,,117.3,,187,40,284,,,,,,,
251313,01-OCT-17,30-SEP-18,As Submitted,BAPTIST MEDICAL CENTER - YAZOO          ,823 GRAND AVENUE                        ,329                                     ,YAZOO CITY                              ,MS                                      ,39194                                   ,YAZOO                                   ,,,,,,,,,,25,9125,2928,143,4172,,173.18,,261,66,469,,,,,,,
251315,01-OCT-17,30-SEP-18,As Submitted,BAPTIST MEDICAL CENTER - LEAKE  INC.    ,1100 HIGHWAY 16 EAST                    ,909                                     ,CARTHAGE                                ,MS                                      ,39051                                   ,LEAKE                                   ,,,,,,,,,,25,9125,4570,88,5746,,163.17,,321,34,464,,,,,,,
251316,01-JAN-18,31-DEC-18,As Submitted,H.C. WATKINS MEMORIAL HOSPITAL          ,605 S. ARCHUSA AVENUE                   ,,QUITMAN                                 ,MS                                      ,39355-                                  ,CLARKE                                  ,,,,,,,,,,25,9125,2844,42,3955,,90.04,,122,9,166,,,,,,,
251317,01-JAN-18,31-DEC-18,As Submitted,SIMPSON GENERAL HOSPITAL CAH            ,1842 SIMPSON HWY 149                    ,,MENDENHALL                              ,MS                                      ,39114                                   ,SIMPSON                                 ,,,,,,,,,,25,9125,2266,34,3136,,188,,165,10,304,27,,,,,176,
251318,01-OCT-17,30-SEP-18,As Submitted,NORTH SUNFLOWER COUNTY HOSPITAL         ,N/A                                     ,369                                     ,RULEVILLE                               ,MS                                      ,38771                                   ,SUNFLOWER                               ,,,,,,,,,,25,9125,5238,63,6382,,499.43,,350,18,499,,,,,,254,
251319,01-JUL-18,30-JUN-19,As Submitted,UNIVERSITY HOSPITAL & CLINICS - HOLM    ,239 BOWLING GREEN ROAD                  ,,LEXINGTON                               ,MS                                      ,39095                                   ,HOLMES                                  ,,,,,,,,,,25,9125,2094,78,2608,,101.63,,114,30,209,,,,,,,
251320,01-JAN-18,31-DEC-18,As Submitted,CLAIBORNE COUNTY HOSPITAL               ,123 MCCOMB AVE                          ,1004                                    ,PORT GIBSON                             ,MS                                      ,39150                                   ,CLAIBORNE                               ,,,,,,,,,,22,8030,2329,146,2913,,93.9,,251,24,366,,,,,,195,
251322,01-JAN-18,31-DEC-18,As Submitted,LAIRD HOSPITAL                          ,25117 HWY 15                            ,,UNION                                   ,MS                                      ,39365-                                  ,NEWTON                                  ,,,,,,,,,,25,9125,4082,49,5338,,109.24,,116,22,214,,,,,,,
251323,01-JAN-18,31-DEC-18,As Submitted,SCOTT REGIONAL HOSPITAL                 ,317 HIGHWAY 13 SOUTH                    ,259                                     ,MORTON                                  ,MS                                      ,39117-                                  ,SCOTT                                   ,,,,,,,,,,25,9125,2866,32,3598,,68.41,,81,11,137,,,,,,,
251324,01-OCT-17,30-SEP-18,Amended,WALTHALL COUNTY GENERAL HOSPITAL        ,100 HOSPITAL DRIVE                      ,,TYLERTOWN                               ,MS                                      ,39667-2099                              ,WALTHALL                                ,,,,,,,,,,25,9125,1595,64,1813,,59.75,,119,19,176,,,,,,,
251325,01-OCT-17,30-SEP-18,As Submitted,COVINGTON COUNTY HOSPITAL               ,803 GERALD MCRANEY DRIVE                ,,COLLINS                                 ,MS                                      ,39428                                   ,COVINGTON                               ,,,,,,,,,,25,9125,4819,,5254,,192.03,,202,,257,5,,,,,,
251326,01-OCT-17,30-SEP-18,Amended,PRENTISS REGIONAL HOSPITAL              ,1102 ROSE STREET                        ,1289                                    ,PRENTISS                                ,MS                                      ,39474-                                  ,JEFFERSON DAVIS                         ,,,,,,,,,,25,9125,1695,42,1816,,48.17,,99,14,152,,,,,,,
251327,01-JAN-18,31-DEC-18,Amended,COPIAH COUNTY MEDICAL CENTER            ,27190 HWY 28                            ,889                                     ,HAZLEHURST                              ,MS                                      ,39083                                   ,COPIAH                                  ,,,,,,,,,,25,9125,3646,42,5512,,134.76,,297,10,519,46,,,,,,
251329,01-OCT-17,30-SEP-18,As Submitted,GREENE COUNTY HOSPITAL                  ,1017 JACKSON AVENUE                     ,,LEAKESVILLE                             ,MS                                      ,39451-                                  ,GREENE                                  ,,,,,,,,,,7,2555,1103,,1327,,42.73,,48,,62,,,,,,,
251330,01-MAY-18,30-APR-19,As Submitted,FRANKLIN COUNTY HOSPITAL                ,HOSPITAL ROAD                           ,636                                     ,MEADVILLE                               ,MS                                      ,39653                                   ,FRANKLIN                                ,,,,,,,,,,24,8760,5815,24,5881,,166.32,,105,8,132,,,,,,,
251331,01-OCT-17,30-SEP-18,As Submitted,BMH - CALHOUN                           ,140 BURKE CALHOUN CITY ROAD             ,,CALHOUN                                 ,MS                                      ,38916                                   ,CALHOUN                                 ,,,,,,,,,,25,9125,3794,25,4489,,266.54,,187,9,253,,,,,,,
251333,01-OCT-17,30-SEP-18,Amended,PEARL RIVER COUNTY HOSPITAL             ,305 WEST MOODY STREET                   ,392                                     ,POPLARVILLE                             ,MS                                      ,39470                                   ,PEARL RIVER                             ,,,,,,,,,,24,8760,3231,6,3422,,91.19,,68,2,84,,,,,,,
251334,01-OCT-17,30-SEP-18,As Submitted,CHOCTAW REGIONAL MEDICAL CENTER         ,CHOCTAW REGIONAL MEDICAL CENTER         ,8613 MS HWY 12                          ,ACKERMAN                                ,MS                                      ,39735                                   ,CHOCTAW                                 ,,,,,,,,,,15,5475,2216,44,2664,,195.14,,123,16,187,,,,,,,
251335,01-JAN-18,31-DEC-18,As Submitted,JOHN C. STENNIS MEMORIAL HOSPITAL       ,14365 HIGHWAY 16 WEST                   ,,DEKALB                                  ,MS                                      ,39328                                   ,KEMPER                                  ,,,,,,,,,,25,9125,2740,23,3690,,56.94,,76,8,102,,,,,,,
251336,01-OCT-17,30-SEP-18,As Submitted,BAPTIST MEDICAL CENTER - ATTALA         ,220 HIGHWAY 12 WEST                     ,PO BOX 677                              ,KOSCIUSKO                               ,MS                                      ,39090                                   ,ATTALA                                  ,,,,,,,,,,25,9125,2193,79,3125,,143.27,,212,41,461,,,,,,,
251337,01-OCT-17,30-SEP-18,As Submitted,TIPPAH COUNTY HOSPITAL                  ,1005 HIGHWAY 15 N                       ,,RIPLEY                                  ,MS                                      ,38663                                   ,TIPPAH                                  ,,,,,,,,,,25,9125,3257,10,3867,,130.27,,327,4,433,8,,,,,122,
252003,01-SEP-18,31-AUG-19,As Submitted,SSH - BELHAVEN                          ,1225 NORTH STATE STREET                 ,,JACKSON                                 ,MS                                      ,39202-2064                              ,HINDS                                   ,,,,,,,,,,25,9125,6600,,8750,,83.4,,263,,323,,,,,,,
252004,01-JAN-18,31-DEC-18,As Submitted,THE SPECIALTY HOSPITAL OF MERIDIAN      ,1314 19TH STREET                        ,,MERIDIAN                                ,MS                                      ,39301-                                  ,LAUDERDALE                              ,,,,,,,,,,49,17885,14003,,14621,,111.13,,566,,600,,,,,,,
252005,01-JAN-18,31-DEC-18,As Submitted,SSH - GULF COAST                        ,1520 BROAD AVE.                         ,,GULFPORT                                ,MS                                      ,39501                                   ,HARRISON                                ,,,,,,,,,,61,22265,6719,,10422,,116.9,,256,,377,,,,,,,
252006,01-AUG-18,31-JUL-19,As Submitted,REGENCY HOSPITAL OF MERIDIAN            ,1102 CONSTITUTION 2ND FLOOR             ,,MERIDIAN                                ,MS                                      ,39301                                   ,LAUDERDALE                              ,,,,,,,,,,40,14600,4667,,6796,,69.08,,184,,237,,,,,,,
252007,01-MAR-18,28-FEB-19,As Submitted,SSH - JACKSON INC                       ,5903 RIDGEWOOD RD                       ,,JACKSON                                 ,MS                                      ,39211                                   ,HINDS                                   ,,,,,,,,,,53,19345,12438,,16312,,199.39,,484,,630,1,,,,,,
252008,01-JUL-18,14-JUN-19,As Submitted,PROMISE HOSPITAL OF VICKSBURG           ,2100 HIGHWAY 61 N  6TH FLOOR            ,,VICKSBURG                               ,MS                                      ,39180                                   ,WARREN                                  ,,,,,,,,,,35,12775,6229,,7599,,98,,243,,281,,,,,,,
252013,01-NOV-17,31-OCT-18,As Submitted,ALLEGIANCE SPECIALTY HOSPITAL OF GRE    ,300 SOUTH WASHINGTON AVENUE  3RD FL     ,,GREENVILLE                              ,MS                                      ,38701                                   ,WASHINGTON                              ,,,,,,,,,,39,14235,6186,,7967,,83,,305,,351,,,,,,,
253027,01-JUN-18,31-MAY-19,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,4500 13TH STREET SUITE 900              ,,GULFPORT                                ,MS                                      ,39501                                   ,HARRISON                                ,,,,,,,,,,33,12045,10078,180,11239,,96.1,,815,13,901,3,,,,,,
254005,01-JAN-18,31-DEC-18,As Submitted,PARKWOOD HOSPITAL                       ,8135 GOODMAN ROAD                       ,,OLIVE BRANCH                            ,MS                                      ,38654                                   ,DESOTO                                  ,,,,,,,,,,108,39528,5845,6024,23302,,159.94,,473,741,2731,,,,,,,
254007,01-JAN-18,31-DEC-18,As Submitted,BRENTWOOD BEHAVIORAL HEALTHCARE         ,3531 EAST LAKELAND DRIVE                ,,JACKSON                                 ,MS                                      ,39208                                   ,RANKIN                                  ,,,,,,,,,,105,38325,801,15228,22633,,,,101,1431,2429,,,,,,,
254008,01-JUL-18,30-JUN-19,As Submitted,SOUTH MISSISSIPPI STATE HOSPITAL        ,823 HWY 589                             ,,PURVIS                                  ,MS                                      ,39475-                                  ,LAMAR                                   ,,,,,,,,,,45,16425,2834,,17334,,96.29,,112,,491,,,,,,,
254009,01-JUL-18,30-JUN-19,As Submitted,NORTH MISSISSIPPI STATE HOSPITAL        ,1937 BRIAR RIDGE ROAD                   ,,TUPELO                                  ,MS                                      ,38804-                                  ,LEE                                     ,,,,,,,,,,50,18250,2160,,16916,,83.79,,63,,446,,,,,,,
254010,01-JUL-18,30-JUN-19,As Submitted,MSH- RECEIVING UNITS                    ,,157A                                    ,WHITFIELD                               ,MS                                      ,39193-                                  ,RANKIN                                  ,,,,,,,,,,139,50735,2919,,42536,,218.09,,176,,925,,,,,,,
254011,25-APR-18,31-MAR-19,As Submitted,GULFPORT BEHAVIORAL HEALTH SYSTEM       ,11150 U.S. HIGHWAY 49 NORTH             ,,GULFPORT                                ,MS                                      ,39503                                   ,HARRISON                                ,,,,,,,,,,52,16368,343,4661,8738,,,,42,611,1161,,,,,,,
260001,01-JUL-18,30-JUN-19,As Submitted,MERCY HOSPITAL JOPLIN                   ,100 MERCY WAY                           ,,JOPLIN                                  ,MO                                      ,64804                                   ,JASPER                                  ,,,,1487022,,,.1628,,,240,87600,20262,7862,58466,,1092,,4487,1736,12793,1601,,,,,,
260004,07-FEB-18,31-DEC-18,As Submitted,COOPER COUNTY COMMUNITY HOSPITAL        ,17651 B HIGHWAY                         ,88                                      ,BOONVILLE                               ,MO                                      ,65233                                   ,COOPER                                  ,,,,,,,,,,46,15088,930,10,1629,,91.73,,66,50,201,54,,,,,,
260005,01-JAN-18,31-DEC-18,As Submitted,SSM HEALTH ST. JOSEPH HOSPITAL - SC     ,300 FIRST CAPITOL DRIVE                 ,,ST. CHARLES                             ,MO                                      ,63301-2844                              ,ST. CHARLES                             ,,,,904115,,,.1337,,,233,85045,15980,8191,60222,,1010.09,,3076,1521,13836,1231,17,,125,,746,
260006,01-JUL-18,30-JUN-19,As Submitted,HEARTLAND REGIONAL MEDICAL CENTER       ,5325 FARAON                             ,,ST. JOSEPH                              ,MO                                      ,64506-3398                              ,BUCHANAN                                ,,,,1814132,,,.114,,,352,128480,31584,11072,72356,,3145.23,,6726,2514,21465,1722,,,,,,
260009,01-JUN-18,31-MAY-19,As Submitted,BOTHWELL REGIONAL HEALTH CENTER         ,601 E. 14TH STREET                      ,1706                                    ,SEDALIA                                 ,MO                                      ,65302-1706                              ,PETTIS                                  ,,,,216307,,,.0657,,,108,38822,8153,1303,15672,,707.11,,1775,216,3923,,,,,,,
260011,01-JAN-18,31-DEC-18,As Submitted,SSM HEALTH-ST. MARYS-JEFFERSON CITY     ,100 ST. MARYS MEDICAL PLAZA             ,,JEFFERSON CITY                          ,MO                                      ,65101-                                  ,COLE                                    ,,,,519347,,,.0925,,,167,60955,10430,2664,26602,,774.31,,2580,983,6861,127,,,,,,
260015,01-JAN-18,11-JUN-18,As Submitted,TWIN RIVERS REGIONAL MEDICAL CENTER     ,1301 FIRST STREET                       ,,KENNETT                                 ,MO                                      ,63857                                   ,DUNKLIN                                 ,,,,42080,,,.12,,,108,17496,775,1876,3487,,226.45,,248,526,1051,,,,,3,,44
260017,01-JAN-18,31-DEC-18,As Submitted,PHELPS COUNTY REGIONAL MEDICAL CNTR     ,1000 WEST 10TH STREET                   ,,ROLLA                                   ,MO                                      ,65401                                   ,PHELPS                                  ,,,,529199,,,.1349,,,172,62780,9303,1870,19524,,1052.26,,2231,423,4963,528,79,,352,45,1134,385
260020,01-JUL-18,30-JUN-19,As Submitted,MERCY HOSPITAL - ST. LOUIS              ,615 S. NEW BALLAS ROAD                  ,,ST. LOUIS                               ,MO                                      ,63141-                                  ,ST. LOUIS                               ,5218060,,,2768709,,,.1246,3001082,1668249,843,307695,45812,17339,228212,101.31,5247.4,,8700,2545,41026,5051,,,,,1095,
260022,01-JUN-18,31-MAY-19,Amended,NORTHEAST REGIONAL MEDICAL CENTER       ,315 SOUTH OSTEOPATHY                    ,C8502                                   ,KIRKSVILLE                              ,MO                                      ,63501-8599                              ,ADAIR                                   ,2188062,,,206040,,,.0975,1310272,788527,51,18615,5450,1663,9673,32.81,318.3,,978,387,2309,,,,,,,
260023,01-JUL-18,30-JUN-19,As Submitted,MERCY HOSPITAL JEFFERSON                ,HIGHWAY 61 SOUTH                        ,350                                     ,CRYSTAL CITY                            ,MO                                      ,63019                                   ,JEFFERSON                               ,,,,507048,,,.0776,,,279,101835,16422,4721,42108,,948.38,,3162,1006,9618,412,,,,20,,313
260024,01-JAN-18,31-DEC-18,As Submitted,TEXAS COUNTY MEMORIAL HOSPITAL          ,1333 S. SAM HOUSTON BOULEVARD           ,,HOUSTON                                 ,MO                                      ,65483                                   ,TEXAS                                   ,,,,97364,,,.12,,,47,17155,2967,278,4881,,256.23,,596,94,1191,154,,,,,,
260025,01-OCT-17,30-SEP-18,As Submitted,HANNIBAL REGIONAL HOSPITAL              ,HIGHWAY 36  6000 HOSPITAL DRIVE         ,,HANNIBAL                                ,MO                                      ,63401                                   ,MARION                                  ,,,,170814,,,.0432,,,86,31390,9019,1072,16222,,862.91,,2125,286,4358,292,,,,,,264
260027,01-JAN-18,31-DEC-18,Amended,RESEARCH MEDICAL CENTER                 ,2316 E MEYER BLVD                       ,,KANSAS CITY                             ,MO                                      ,64132                                   ,,2852501,,,1660502,,,.1455,1802350,476901,330,121693,25599,13970,90052,41.18,1816.9,,4403,2199,16398,1874,,,,,3266,521
260032,01-JAN-18,31-DEC-18,As Submitted,BARNES-JEWISH HOSPITAL                  ,ONE BARNES-JEWISH HOSPITAL PLAZA        ,,ST. LOUIS                               ,MO                                      ,63110-                                  ,ST. LOUIS CITY                          ,45269677,,,5860776,,,.1187,23165458,8575699,1272,464415,105170,29349,302410,737.25,9047.63,,15800,4816,49494,6031,,,679,,2471,
260034,01-JAN-18,31-DEC-18,As Submitted,BATES COUNTY MEMORIAL HOSPITAL          ,615 WEST NURSERY STREET                 ,370                                     ,BUTLER                                  ,MO                                      ,64730-0370                              ,BATES                                   ,,,,,,,,,,44,16060,2108,244,3327,,185.27,,478,73,825,8,,,,,,
260040,01-OCT-17,30-SEP-18,As Submitted,COXHEALTH                               ,1423 N JEFFERSON                        ,,SPRINGFIELD                             ,MO                                      ,65802                                   ,GREENE                                  ,1407719,,,3081159,,,.1564,527057,330499,604,220172,43413,19946,161938,25.47,6025.66,,8277,4105,31736,5964,,,306,170,563,558
260047,01-JUL-18,30-JUN-19,As Submitted,CAPITAL REGION MEDICAL CENTER           ,1125 SOUTH MADISON STREET               ,1128                                    ,JEFFERSON CITY                          ,MO                                      ,65102-1128                              ,COLE                                    ,983076,,,208297,,,.0496,273208,302479,100,36500,8273,1120,18742,9.73,1172.18,,2263,279,5319,516,,,,13,,277
260048,01-JUL-18,30-JUN-19,As Submitted,TRUMAN MED CTR HOSPITAL HILL            ,2301 HOLMES STREET                      ,,KANSAS CITY                             ,MO                                      ,64108                                   ,JACKSON                                 ,3639836,,,1552421,,,.4754,1517859,1410189,238,85965,10271,26031,73618,183.67,2273.01,,1624,3570,12317,1803,,,,,,
260050,01-JAN-18,31-DEC-18,As Submitted,SSM - ST. FRANCIS HOSPITAL              ,2016 SOUTH MAIN STREET                  ,,MARYVILLE                               ,MO                                      ,64468                                   ,NODAWAY                                 ,,,,72803,,,.12,,,38,13870,1909,427,3263,,235.83,,403,62,911,,,,125,,644,
