PROV	NAME	FYB	FYE	FC_DATE	MAC	CBSAGEO	MCR_TYPE	CR_IND	Multicamp_IND	maincamp_name1	offcamp_name1	offcamp_name2	offcamp_name3	offcamp_name4	maincamp_county	offcamp_county1	offcamp_county2	offcamp_county3	offcamp_county4	maincamp_st	offcamp_st1	offcamp_st2	offcamp_st3	offcamp_st4	maincamp_zip	offcamp_zip1	offcamp_zip2	offcamp_zip3	offcamp_zip4	maincamp_cbsa	offcamp_cbsa1	offcamp_cbsa2	offcamp_cbsa3	offcamp_cbsa4	maincamp_FTE	offcamp_FTE1	offcamp_FTE2	offcamp_FTE3	offcamp_FTE4	IIWG1	IIWG2	IIWG3	IIWG4	IIWG4_01	IIWG5	IIWG6	IIWG7	IIWG7_01	IIWG8	IIWG9	IIWG10	IIWG11	IIWG12	IIWG13	IIWG14	IIWG14_01	IIWG14_02	IIWG15	IIWG16	IIWG17	IIWG19	IIWG20	IIWG21	IIWG22	IIWG22_01	IIWG23	IIWG24	IIWG25	IIWG25_50	IIWG25_51	IIWG25_52	IIWG25_53	IIWG26	IIWG27	IIWG28	IIWG29	IIWG30	IIWG31	IIWG32	IIWG33	IIWG34	IIWG35	IIWG36	IIWG37	IIWG38	IIWG39	IIWG40	IIWG41	IIWG42	IIWG43	IIHR1	IIHR2	IIHR3	IIHR4	IIHR4_01	IIHR5	IIHR6	IIHR7	IIHR7_01	IIHR8	IIHR9	IIHR10	IIHR11	IIHR12	IIHR13	IIHR14	IIHR14_01	IIHR14_02	IIHR15	IIHR16	IIHR26	IIHR27	IIHR28	IIHR29	IIHR30	IIHR31	IIHR32	IIHR33	IIHR34	IIHR35	IIHR36	IIHR37	IIHR38	IIHR39	IIHR40	IIHR41	IIHR42	IIHR43	IIIWG1	IIIWG2	IIIWG3	IIIWG4	IIIWG5	IIIWG6	IIIWG7	IIIHR1	IIIHR2	IIIHR3	IIIHR4	IIIHR5	IIIHR6	IIIHR7	IVWG8	IVWG8_01	IVWG8_02	IVWG8_03	IVWG9	IVWG10
220033	BEVERLY HOSPITAL	20151001	20160930	20181115	14011	15764	1	N	N																										0	0	0	0	0	139653079	0	0	532553	0	4103072	0	0	0	0	0	8396398	4596811	155976	0	0	0	20501778	0	0	29358585	1726252	0	0	75702	0	697081	0	0	0	5164198	0	0	1997378	14539516	648975	1090548	2450500	91392	2745505	0	2107196	0	0	0	4934149	583465	3663550	3399845	925723	0	3926094	0	0	3251	0	54189	0	0	0	0	0	187631	56468	618	0	0	0	408711	0	0	45274	454821	3477	30137	104396	6030	182640	0	137597	0	0	0	98896	24341	90144	118219	27780	0	136198982	8396398	127802584	25254565	34598485	187655634	39177742	3875382	187631	3687751	465797	0	4153548	1323752	0	12993313	0	0	0	1611622
220035	NORTH SHORE MEDICAL CENTER	20151001	20160930	20181115	14011	15764	1	N	N																										0	0	0	0	0	198070633	0	0	2517827	388616	0	0	1422416	382906	0	0	7418797	6536842	0	0	0	20835430	0	0	0	55924577	2212871	0	0	1140262	129521	0	0	421349	6626157	0	0	0	2302818	18600589	0	3373187	1872857	144245	3480300	0	1184172	0	1808405	0	8474619	1003989	4457066	2993233	3900179	0	5730517	0	0	31082.52	3147	0	0	47120	12610	0	0	204646	103586	0	0	0	451529	0	0	0	21020	504874	0	126558	91451	9868	229710	0	70164	0	110647	0	213530	46616	117552	111468	86493	0	195876695	7418797	188457898	27372272	63690996	279521166	53595659	5667640	204646	5462994	555115	0	6018109	1739951	0	30111990	0	0	0	1529294
220036	STEWARD ST. ELIZABETHS MEDICAL CTR	20160101	20161231	20181115	14011	14454	1	N	N																										0	0	0	0	0	130202258	0	0	176889	0	916055	0	9796239	1075551	0	0	10486360	3544697	573786	0	0	15755117	0	5737037	0	29012538	2795601	0	0	47158	0	244215	0	2611618	2028504	0	847813	0	287191	6533333	3369488	2853071	620402	0	2732266	401498	1807974	457994	0	0	5002726	1106105	2634435	1600928	1698351	0	3240501	0	0	3170	0	6031	0	315952	20360	0	0	264519	64117	3608	0	0	243273	0	38215	0	10298	197177	26710	73976	27989	0	144105	10400	95008	8320	0	0	119559	35134	63413	60071	44574	0	122643393	10486360	112157033	25610637	31936013	169703683	31105762	2943588	264519	2679069	349213	0	3028282	916734	0	0	15944488	0	0	552040
220046	BERKSHIRE MEDICAL CENTER	20151001	20160930	20181108	05901	38340	1	N	N																										0	0	0	0	0	200079976	0	2189283	1691239	911037	15696377	0	4386511	0	0	0	19582687	868845	998587	382659	0	14725960	0	384422	286651	45396439	5137881	0	411059	239615	145367	2357296	0	1362630	4582351	0	65341	48723	2255574	12662890	26895	2340851	1933025	57437	3487297	0	1436656	0	1305549	0	3829525	745429	4974573	2868178	2206704	0	5124731	0	26220	8093	6902	95935	0	136960	0	0	0	470250	10860	34775	5710	0	370008	0	2705	1850	52426	376280	112	76080	73191	2622	205326	0	60397	0	70194	0	95099	35912	106132	119795	46533	0	176923663	19582687	157340976	17360473	50283746	224985195	40130583	4858826	470250	4388576	424058	0	4812634	1320099	0	0	23502517	0	6132808	604443
220049	MARLBOROUGH HOSPITAL	20151001	20160930	20170906	14011	15764	1	N	N																										0	0	0	0	0	31455502	0	0	0	0	0	0	0	0	0	0	0	685979	0	885139	0	0	0	0	0	7058962	0	0	0	0	0	0	0	0	0	0	0	0	373447	4398202	73202	398902	45810	0	0	763585	0	551664	0	0	685897	74639	884928	426531	847756	0	835288	0	0	0	0	0	0	0	0	0	0	0	10874	0	7360	0	0	0	0	0	7320	130288	1010	14447	2106	0	0	50864	0	36843	0	0	14402	2755	19565	19428	15257	0	32843953	0	32843953	1571118	7058962	41474033	9524563	924005	0	924005	18234	0	942239	314285	0	0	2979778	0	0	136753
220050	BAYSTATE MARY LANE HOSPITAL CORPORAT	20151001	20160909	20181108	05901	44140	1	N	N																										0	0	0	0	0	9733984	0	0	0	0	0	0	0	0	0	0	64075	0	0	50333	0	1078859	113427	25409	0	2656056	21080	0	0	0	0	0	0	0	370476	35790	6678	0	0	1318653	507147	463085	75768	0	333408	0	425169	0	0	0	366547	89321	313902	0	0	0	288486	0	0	0	0	0	0	0	0	0	0	3066	0	0	484	0	19698	1992	243	0	0	41889	17417	16808	1893	0	19226	0	18576	0	0	0	6156	4505	8214	0	0	0	10241131	64075	10177056	1268028	3069000	14514084	3893000	305903	3066	302837	22417	0	325254	134684	0	0	528741	0	0	-4475
220052	"BROCKTON HOSPITAL, INC."	20151001	20160930	20181115	14011	14454	1	N	N																										0	0	0	0	0	114642438	0	0	0	0	0	0	495311	737251	0	2943970	6003558	2387174	0	3474956	0	0	0	0	267219	23017520	1957706	0	0	0	0	0	0	108373	0	0	0	0	1491234	20965807	2026413	1234440	782268	43752	1949018	0	1289740	0	147431	0	2742836	627614	2854022	1958591	618032	0	3229934	0	0	0	0	0	0	17414	14553	0	78933	145417	37842	0	24595	0	0	0	0	1716	39118	585353	15744	38833	19407	3334	122184	0	82228	0	9400	0	42397	31490	71486	64615	19592	0	115436289	8947528	106488761	5862130	23017520	135368411	38731198	3213711	224350	2989361	62437	0	3051798	1145181	0	0	9077460	0	1216518	24211
220058	UMMHC~CLINTON HOSPITAL	20151001	20160930	20181115	14011	49340	1	N	N																										0	0	0	0	0	12573433	0	0	0	0	0	0	0	0	0	0	2585350	57182	0	80604	0	0	0	0	0	2348034	607733	0	0	0	0	0	0	0	0	0	0	0	348466	1859517	12391	0	161536	0	334721	0	0	299433	0	0	532858	62448	541839	0	207935	0	357386	0	0	0	0	0	0	0	0	0	0	79022	848	0	858	0	0	0	0	0	3834	54161	80.84	0	5473	0	23577	0	0	20680	0	0	9911	4320	11613	0	6307	0	12885257	2585350	10299907	137786	2348034	12785727	4361144	378146.84	79022	299124.84	1706	0	300830.84	139956.84	0	0	1619746	0	0	35521
220060	BETH ISRAEL DEACONESS - PLYMOUTH	20151001	20160930	20181214	14011	14454	1	N	N																										0	0	0	0	0	95540497	0	0	0	0	89730	0	0	0	0	0	8926091	4052359	0	0	0	151060	0	0	0	21696967	2237284	0	0	0	0	22490	0	0	73553	0	0	0	883455	14479855	8069	2131552	0	48654	1804794	0	1431940	0	0	0	1714054	605447	3320763	1516740	316866	0	2554094.99	0	0	0	0	704.5	0	0	0	0	0	233270	53083.64	0	0	0	1665.36	0	0	0	20744.52	359113.56	55.62	63790.58	0	2068.43	86587	0	70191.56	0	0	0	36946.8	25295.7	76082.38	48975.41	8177.32	0	95458836	8926091	86532745	4203419	21770520	112506684	28262189	2553446.11	233270	2320176.11	54749	0	2374925.11	798028.88	0	0	0	11500780	0	223129
220063	LOWELL GENERAL HOSPITAL	20151001	20160930	20181115	14011	15764	1	N	N																										0	0	0	0	0	176439055	0	0	0	0	0	0	0	0	0	0	5022003	1085886	758617	1773446	0	0	0	0	0	39671064	1129786	0	0	0	0	0	0	0	0	0	0	0	2163215	25366734	723220	2016256	2466108	115329	3435748	0	3075223	0	0	0	2721540	854606	4383998	4217921	4494713	0	5231470	0	0	0	0	0	0	0	0	0	0	140265	15936.01	12480	9121	0	0	0	0	0	46342	759325	2826.95	63211	99133	7488	222477	0	198952	0	0	0	60757	38522	100464	161512	115190	0	177162275	5022003	172140272	3617949	39671064	215429285	56034611	5234296.95	140265	5094031.95	37537.01	0	5131568.96	1876199.95	0	16567574	0	0	3345689	811699
220065	BAYSTATE NOBLE HOSPITAL	20151001	20160930	20181109	05901	44140	1	N	N																										0	0	0	0	0	27211405	0	0	0	0	0	0	0	0	0	0	2437449	1198369	0	304869	0	2044954	0	0	0	4860642	468728	0	0	0	0	0	0	0	645250	0	0	0	475458	4549052	1325953	841951	0	0	0	586815	0	905947	0	0	248860	83545	594456	624525	467302	0	847915	0	0	0	0	0	0	0	0	0	0	72362	19081.5	0	2830	0	35922	0	0	0	9881	151058	10165.98	25206	0	0	0	42437.53	0	36535.62	0	0	6350	4339	14743	34868	11571	0	30030120	2437449	27592671	3548192	5505892	36646755	10703864	937054.13	72362	864692.13	57833.5	0	922525.63	347155.13	0	0	1988180	0	0	13777
220066	THE MERCY HOSPITAL	20160701	20170630	20181108	05901	44140	1	N	N																										0	0	0	0	0	112109717	0	0	702345	0	386190	0	0	0	0	0	17505781	1729819	0	0	0	16558498	0	0	0	22342160	4137588	0	0	108643	0	59963	0	0	3258115	0	0	0	0	10413773	2649559	1805178	767913	150236	2211870	0	2418361	0	473177	0	4174976	794811	3443756	997748	2143531	0	3337767	0	0	4747	0	2674	0	0	0	0	0	514631	12423.97	0	0	0	351114	0	0	0	0	321649	13678	63823	29044	9682	134945	0	124254	0	29346	0	93234	35141	83520	47293	75363	0	114373086	17505781	96867305	18288317	25708918	140864540	32444889	3348771	514631	2834140	363537.97	0	3197677.97	1060972	0	0	9983385	0	0	153575
220070	HALLMARK HEALTH SYSTEM	20151001	20160930	20181115	14011	15764	1	N	N																										0	0	0	0	0	129508097	0	0	1679060	0	3874290	0	0	150055	0	0	15658965	356042	0	732541	0	0	0	0	0	26564921	3719190	0	0	262214	0	611868	0	0	0	0	0	0	3066880	23203141	1250114	1131063	152219	0	1476558	0	977152	19942	978262	0	5594857	536770	2895612	1374286	1608985	0	3396483.65	0	0	11323	0	47643.36	0	0	3586.27	0	0	384084.73	8241.29	0	7492	0	0	0	0	0	30975.71	596705.88	5541.77	37302.34	6096.02	0	94582.13	0	63759.83	1352	63759.83	0	117851.45	24955.52	72462.92	44631.23	33679.94	0	126753808	15658965	111094843	1088583	26827135	139010561	44265841	3352147.79	384084.73	2968063.06	15733.29	0	2983796.35	1193656.57	0	0	5687453	8121371	0	630580
220071	MASSACHUSETTS GENERAL HOSPITAL	20151001	20160930	20181115	14011	14454	1	N	N																										0	0	0	0	0	1408103211	0	0	11192303	18762815	26647625	3820476	46266176	0	0	0	386574746	7645609	0	7083878	0	133801838	0	0	7394969	340201998	10818673	0	0	1543806	2588042	3675629	1419195	11219571	42542841	0	0	0	1488486	80927507	4254663	29312676	1479878	877294	17181709	0	19361978	0	0	0	14652054	11927270	22937260	4793857	6137130	47891902	35158658	0	0	95580	160230	227565	51896	1508516	0	0	0	10351666	110542	0	42103	0	2913234	0	0	43951	39695	1535168	21503	804710	36096	40146	811711	0	871627	0	0	0	272031	435676	523448	168954	175919	646134	1316860782	386574746	930286036	148531325	384288645	1463106006	263223664	33231954	10351666	22880288	3065879	0	25946167	6382818	0	0	0	146716137	0	0
220073	MORTON HOSPITAL	20160101	20161231	20181115	14011	39300	1	N	N																										0	0	0	0	0	47869716	0	0	60694	0	0	0	0	0	0	0	2281390	798296	0	13600	0	5681918	0	640751	0	14907973	747039	0	0	19874	0	0	0	0	731559	0	94689	0	249260	4016494	832326	863628	757426	0	946938	200888	888962	455593	0	0	2619797	282414	1324547	919319	1283496	0	1379801	0	0	740	0	0	0	0	0	0	0	61158	13318.33	0	136	0	87733.73	0	5398	0	7907.5	123397.99	2489.24	27024.41	32596.39	0	63396.77	4160	55247.09	10400	0	0	62755.36	12825.18	32693.17	44699.75	27946.99	0	49358523	2281390	47077133	7134565	15754095	69965793	15641088	1396850.24	61158	1335692.24	106586.06	0	1442278.3	507539.84	0	0	7187563	0	0	282589
220074	SOUTHCOAST HOSPITALS GROUP	20151001	20160930	20181115	14011	39300	1	N	Y	ST. LUKES HOSPITAL                  	CHARLTON MEMORIAL HOSPITAL          	TOBEY HOSPITAL                      			BRISTOL	BRISTOL	PLYMOUTH			MA	MA	MA			2740	2720	2571			39300	39300	14454			1895.39	1822.26	589.08	0	0	316003363	0	0	0	0	835958	0	0	0	2555313	0	7999962	4335031	0	7587179	0	0	0	0	0	88413488	2302660	0	0	0	0	240618	0	0	0	0	0	0	3506637	45779705	3566975	5502263	2365608	402012	5674797	0	5268455	1518370	0	0	5142323	3270813	11632948	4724004	1785130	0	8897506	0	0	0	0	8552	0	0	0	32864	0	239179	54916	0	48940	0	0	0	0	0	65291	1181960	11102	150530	115523	28600	336523	0	301642	36192	0	0	89835	142126	256173	171558	48963	0	317697437	7999962	309697475	11922210	88413488	410033173	100140040	8903384	239179	8664205	103856	0	8768061	2936018	0	0	0	0	0	1915807
220075	MASS EYE & EAR INFIRMARY	20151001	20160930	20181115	14011	14454	1	N	N																										0	0	0	0	0	113428015	0	0	0	0	0	0	2236457	0	0	0	28028387	286276	185703	1606764	0	0	0	0	640255	18226969	6181436	0	0	0	0	0	0	492634	0	0	0	0	0	21990088	1023134	596523	1388930	382386	0	1625	807323	26477	166664	0	555551	1217193	1617229	76574	386273	0	3150234	0	0	0	0	0	0	72249	0	0	0	693418	4811	7204	9553	0	0	0	0	4317	0	571513	20507	25245	47883	32795	0	103	44936	1198	9204	0	17369	55596	42919	2678	12535	0	112242794	28028387	84214407	2078743	18226969	104520119	30235970	3099793	693418	2406375	21568	0	2427943	884481	0	6223030	0	0	1098182	0
220077	BAYSTATE MEDICAL CENTER	20151001	20160930	20181108	05901	44140	1	N	N																										0	0	0	0	0	414730473	0	0	0	0	1544791	0	21827153	0	0	0	25263369	1993093	3565987	0	0	35102167	1494161	14892007	13165797	112233629	7508917	0	0	0	0	437832	0	6570216	11075874	471456	2931898	2592047	25762	48974674	3318286	4296008	4128951	676250	9126863	16926	6611630	0	0	0	2023743	6322285	13120430	7316179	1246903	0	12657222	0	0	0	0	36919	0	649185	0	0	0	719609	37169	50631	0	0	616610	26247	94732	83752	971	1470037	24906	120730	166585	39174	523585	1046	340674	0	0	0	42250	290830	333348	262608	38005	0	394693741	25263369	369430372	57047415	126712857	553190644	107204890	11997070	719609	11277461	825389	0	12102850	3654749	0	0	37165285	385973	0	-307131
220080	STEWARD HOLY FAMILY HOSPITAL	20160101	20161231	20181115	14011	15764	1	N	N																										0	0	0	0	0	91523076	0	0	368980	0	18999	0	0	120279	0	0	3103137	935594	0	0	0	10833612	0	704771	0	25421170	908583	0	0	60123	0	56865	0	34755	1394850	0	104150	0	487021	6104358	2506458	1612859	619364	50258	1507019	395234	963101	576524	0	0	4664714	454830	2575625	1524184	1884183	0	2674022	0	0	2521	0	143	0	0	3141	0	0	81697	15012	0	0	0	170402	0	6467	0	13545	213870	49396	48811	21751	3735	105731	8320	65194	59030	0	0	117946	23902	64983	69871	41965	0	94862014	3103137	91758877	12473977	26980293	131213147	25925732	2787484	81697	2705787	191881	0	2897668	908050	0	0	13943215	0	0	382625
220083	BETH ISRAEL DEACONESS HOSPITAL-NEEDH	20151001	20160930	20181115	14011	14454	1	N	N																										0	0	0	0	0	32347092	0	0	0	0	85736	0	0	110103	0	0	137840	511750	0	1284177	0	46824	0	0	0	7006266	30201	0	0	0	0	18700	0	0	22799	0	0	0	134390	4809765	0	0	770720	0	1000290	0	500400	0	0	0	1751536	99773	921824	513382	617144	0	935133	0	0	0	0	1618	0	0	4386	0	0	3493	11688	0	13952	0	516	0	0	0	6116	126209	0	0	30907	0	54138	0	29630	0	0	0	36561	4377	21151	21423	12899	0	32151253	137840	32013413	1842751	7029065	40885229	11119224	929129	3493	925636	26156	0	951792	343411	0	0	3398554	0	0	0
220084	EMERSON HOSPITAL	20151001	20160930	20181115	14011	15764	1	N	N																										0	0	0	0	0	99924840	0	0	0	0	12832250	0	0	0	0	1778752	9350834	697005	0	0	0	0	0	0	0	13690282	2005807	0	0	0	0	2312667	0	0	0	0	0	0	893819	17471652	0	1124474	128588	0	1474827	0	481382	0	598771	0	2292148	347079	1753004	1898663	1166153	0	2613139	0	0	0	0	105116	0	0	0	0	56300	229057	12324	0	0	0	0	0	0	0	20849	445945	0	32387	3400	0	85514	0	30010	0	36265	0	46497	16699	41567	77296	28282	0	87092590	11129586	75963004	697005	13690282	90350291	29630560	2508023	285357	2222666	12324	0	2234990	864711	0	0	8488553	0	0	160856
220086	BETH ISRAEL DEACONESS MEDICAL CENTER	20151001	20160930	20181214	14011	14454	1	N	N																										0	0	0	0	0	623139182	0	0	0	0	8738962	0	41156041	0	0	0	60901865	7253604	0	16750125	0	963374	0	0	0	111514068	13424018	0	0	0	0	1906096	0	9071634	469078	0	0	0	13985361	70331597	1464495	8993510	3243957	400962	11721879	0	5722714	0	0	0	7470045	4192906	12358929	5913416	12338773	10345481	16562484	0	0	0	0	141149	0	1253899	0	0	0	2299386	120564	0	102028	0	10621	0	0	0	169056	1592242	3281	281228	70242	24687	632076	0	299537	0	0	0	137485	136471	279866	170454	290299	247053	574708674	60901865	513806809	24967103	111983146	650757058	168484025	15170717	2299386	12871331	233213	0	13104544	4333977	0	0	60902995	0	0	88001
220088	NEW ENGLAND BAPTIST HOSPITAL	20151001	20160930	20181115	14011	14454	1	N	N																										0	0	0	0	0	84539492	0	0	0	0	0	0	0	0	0	0	1818491	0	0	0	0	142740	0	0	0	19530272	420106	0	0	0	0	0	0	0	69502	0	0	0	885584	19620031	0	117917	899756	0	1448087	0	1358797	0	0	0	3172340	1558036	2246259	1178271	1395708	0	2031120	0	0	0	0	0	0	0	0	0	0	38831	0	0	0	0	1574	0	0	0	18176	458561	0	2080	33224	0	79496	0	70163	0	0	0	45387	53390	47644	42816	23241	0	84539492	1818491	82721001	142740	19599774	102463515	33880786	2031120	38831	1992289	1574	0	1993863	874178	0	0	0	6047926	0	49155
220090	"MILFORD REGIONAL MEDICAL CENTER, INC"	20151001	20160930	20181108	05901	49340	1	N	N																										0	0	0	0	0	98119899	0	0	531745	0	0	0	0	1274671	0	0	3329027	3730899	0	1378527	0	0	0	0	0	23288239	822490	0	0	131376	0	0	0	0	0	0	0	0	830475	14844334	833012	881499	1000757	75676	1828586	0	172642	266516	1155372	0	1270126	560544	1822628	1302952	0	0	2700139	0	0	2655	0	0	0	0	23171	0	0	93450	52913	0	13364	0	0	0	0	0	17012	381647	1919	26625	51098	4716	103428	0	10584	4112	68418	0	21606	28616	48589	59236	0	0	97944756	3329027	94615729	5109426	23419615	123144770	26845119	2682999	93450	2589549	66277	0	2655826	827606	0	0	12686888	0	0	1158708
220095	HENRY HEYWOOD MEMORIAL HOSPITAL	20151001	20160930	20181115	14011	49340	1	N	N																										0	0	0	0	0	49463744	0	126482	421244	0	2838713	0	0	0	0	0	2898866	2464223	0	436137	0	0	0	0	0	9108248	611093	7891	20539	150710	0	528682	0	0	0	0	0	0	325658	5905158	248460	422639	620028	0	1166604	0	900981	0	0	0	1487174	163590	1232068	586211	1297958	0	1460550	0	1403	2723	0	21708	0	0	0	0	0	94216	62322	0	2985	0	0	0	0	0	11760.3	216357.8	1136	20279.7	31868.8	0	81320.7	0	51431.5	0	0	0	34047.1	7262.1	30589.8	25450.4	33733	0	46747009	2898866	43848143	2900360	9258958	56007461	14356529	1438575	94216	1344359	65307	0	1409666	545237.2	0	0	0	0	0	189320
220098	NASHOBA VALLEY HOSPITAL	20160101	20161231	20181109	05901	15764	1	N	N																										0	0	0	0	0	19909993	0	0	0	0	249186	0	0	0	0	0	2019504	441580	0	0	0	2502123	0	324338	0	4759580	544857	0	0	0	0	67230	0	0	322154	0	47930	0	114934	1655645	366528	304121	38634	0	384757	72412	401607	144536	0	0	1086264	43930	634638	443565	389408	0	628351	0	0	0	0	4064	0	0	0	0	0	69280	7646.44	0	0	0	38635	0	2708	0	3770	54070	1096	10926	606	0	26630	2080	26903	4212	0	0	25172	2033	16838	20926	8744	0	20244283	2019504	18224779	3268041	5129664	26622484	6080979	631675	69280	562395	48989.44	0	611384.44	204006	0	0	3050504	0	0	87441
220100	SOUTH SHORE HOSPITAL	20151001	20160930	20170509	14011	14454	1	N	N																										0	0	0	0	0	279429386	0	0	1454857	0	0	0	0	0	0	0	34898066	2292287	0	200000	0	0	0	0	0	63199669	7637632	0	0	370747	0	0	0	0	0	0	0	0	2856257	36939557	2174201	0	5643892	0	4240609	0	4306175	0	0	0	3986905	1215619	6176161	4364553	5115003	0	6630673	0	0	5242	0	0	0	0	0	0	0	1038161	35725	0	3205	0	0	0	0	0	61541	835011	24783	0	191103	0	233299	0	222405	0	0	0	70594	44835	140559	133143	120385	0	281603587	34898066	246705521	2492287	63570416	312768224	77018932	6655456	1038161	5617295	38930	0	5656225	2077658	0	29036933	0	0	0	1740281
220101	NEWTON WELLESLEY HOSPITAL	20151001	20160930	20181108	05901	15764	1	N	N																										0	0	0	0	0	189369212	0	0	5203777	0	0	0	723399	2759983	0	0	7778783	9221582	0	0	0	18180778	0	0	0	49214069	2187407	0	0	1646027	0	0	0	203421	5339857	0	0	0	120471	24376254	694463	1823849	1991247	132314	3462874	0	2675217	0	354493	0	2813097	1419153	3278266	726833	3257565	0	4524033	0	0	36402.35	0	0	0	24208	87228	0	0	188476	182186	0	0	0	376854	0	0	0	2636	525222	4552	46333	87226	8200	185382	0	127524	0	19882	0	45777	60069	76158	33362	58925	0	186580293	7778783	178801510	27402360	56199953	262403823	47126096	4417149	188476	4228673	559040	0	4787713	1281248	0	25217329	0	0	0	693748
220105	WINCHESTER HOSPITAL	20151001	20160930	20181109	05901	15764	1	N	N																										0	0	0	0	0	116075991	0	0	0	0	0	0	0	207540	0	0	6661527	1058623	38748	251801	0	0	0	0	0	29850465	1404593	0	0	0	0	0	0	0	0	0	0	0	1822041	13712439	1428232	1219799	2062368	60128	2434466	0	1232990	727917	938935	0	1518153	892241	2061657	3186019	1656897	0	3394555.2	0	0	0	0	0	0	0	4160	0	0	181044	18083	141	1568	0	0	0	0	0	48003.2	458725	13735	44064.8	91259.2	3868.8	136899.2	0	49076	24592	70280	0	27580	41396.8	50955.2	101388.8	32420.8	0	118024600	6661527	111363073	1349172	29850465	142562710	34954282	3428722.2	181044	3247678.2	19792	0	3267470.2	1194244.8	0	15241950	0	0	1411714	504574
220108	"BIDMC-MILTON HOSPITAL, INC"	20151001	20160930	20181115	14011	14454	1	N	N																										0	0	0	0	0	40378355	0	0	0	0	0	0	0	0	0	0	776248	1360103	0	603832	0	0	0	0	0	9135525	179067	0	0	0	0	0	0	0	0	0	0	0	110661	6307128	0	502806	227283	0	955556	257571	453016	248421	411550	0	1039112	442584	1061680	615088	1127255	0	1201484.97	0	0	0	0	0	0	0	0	0	0	18878.55	25902	0	4628	0	0	0	0	0	5103.12	164701.02	0	19631.1	5616.8	0	52601.96	4160	23952.13	6928	22585.26	0	21209.3	17351.76	25893.35	21920.5	23996.44	0	40884347	776248	40108099	1963935	9135525	51207559	13759711	1212572.97	18878.55	1193694.42	30530	0	1224224.42	415650.74	0	0	3099830	0	0	65082
220110	BRIGHAM AND WOMENS HOSPITAL	20151001	20160930	20181115	14011	14454	1	N	N																										0	0	0	0	0	943555332	0	0	9029018	5659440	12323406	3924340	43090406	1341262	0	0	227672688	9687241	9850	5033199	0	103914902	0	0	0	190738618	114923932	0	0	3448784	1637233	2728310	1135282	7879342	33043423	0	0	0	3329847	56242638	2418045	8390107	1676047	750852	9154254	0	6904031	0	2090598	0	8598910	10656972	16941290	4137574	2541192	9803133	21720615	0	0	56301	41075	92966	52324	1368488	32258	0	0	5499765	141825	71	25793	0	2257403	0	0	0	86761	1231171	11056	219298	42642	33797	429968	0	301343	0	94687	0	125745	332332	369283	124450	63349	292920	879634523	227672688	651961835	118645192	227230825	997837852	143635490	20144560	5499765	14644795	2425092	0	17069887	3758802	0	0	137223412	0	0	6594757
220111	GOOD SAMARITAN MEDICAL CENTER	20160101	20161231	20181115	14011	14454	1	N	N																										0	0	0	0	0	98346393	0	0	561226	0	381392	0	0	228880	0	0	2939111	974124	0	26938	0	11795140	0	1370658	0	24398824	760973	0	0	145308	0	98747	0	59260	1518649	0	202554	0	468398	8024132	1742568	1320017	1023010	0	1848258	287273	0	2303924	0	0	4049563	512177	3417463	1814455	2680256	0	2559160	0	0	3515	0	4179	0	0	8884	0	0	73322	14798	0	408	0	182127	0	10533	0	14000	233933	5584	34450	41318	0	98841	8320	0	122512	0	0	100551	22892	75195	77316	54435	0	102069886	2939111	99130775	14166860	26265335	139562970	29491494	2682513	73322	2609191	207866	0	2817057	889347	0	0	12042135	0	0	406922
220116	TUFTS MEDICAL CENTER	20151001	20160930	20181115	14011	14454	1	N	N																										0	0	0	0	0	294882280	0	0	5982090	4497844	6931138	0	19327854	0	0	0	28249826	2917758	0	21148846	0	0	0	0	15901503	70730761	8721412	0	0	2252237	1694546	2193427	0	6116491	0	0	0	0	4440425	38082144	4289544	3188952	2937622	178384	3179832	0	626981	0	0	0	7816658	1996991	8192778	1281602	2522731	0	7804550	0	0	84364	66705	105424	0	788241	0	0	0	778505	39658	0	202357	0	0	0	0	160698	82006	749729	59966	97438	130002	9217	195377	0	36466	0	0	0	162481	79264	219126	49735	92526	0	268414988	28249826	240165162	24066604	72982998	337214764	78734644	6904146	778505	6125641	242015	0	6367656	1963333	0	46520616	0	0	0	-169718
220119	FAULKNER HOSPITAL	20151001	20160930	20181115	14011	14454	1	N	N																										0	0	0	0	0	92093097	0	0	10482	38999	650324	0	2572444	0	0	0	3281373	996479	0	229570	0	8352075	0	0	211543	24031883	915474	0	0	2924	10880	181435	0	550573	2654640	0	0	0	370547	9397158	367218	734255	2095538	63794	1993072	0	1175590	0	459347	0	4929111	1448362	2662288	759843	748229	5010	2414990	0	0	157	589	3891	0	82023	0	0	0	81638	14734	0	2808	0	178500	0	0	2938	9300	220177	2437	23453	73741	4007	110940	0	66643	0	29305	0	83203	73010	58517	25326	23217	142	89198548	3281373	85917175	9578124	26689447	122184746	27209362	2330924	81638	2249286	196042	0	2445328	803418	0	0	12980838	0	0	397922
